name,owner,url,version,creation date,stars,watches,forks,contributors,languages,open issues,closed issues,commits,defect_proneness,last year commit #,description,topics,releases_count,Project Name,Useful Lines of Code (ULOC),Software Lines of Code (SLOC),Duplicate Useful Lines of Code,Classes,Files,Architecture Type,Core,Core Size,Central Size,Propagation Cost,Overly Complex Files,Useful Comment Density
rockstar,RockstarLang,https://github.com/RockstarLang/rockstar,2019-08-26T12:54:45Z,2018-07-21T16:10:34Z,5435,138,152,15,JavaScript,77,62,225,28.000000000000004,85,The Rockstar programming language specification,[],1,RockstarLang/rockstar,33103,41025,19120,48,35,Hierarchical,False,0,25.7,3.592,0.0,20.9
Knwl.js,benhmoore,https://github.com/benhmoore/Knwl.js,2019-08-13T22:27:26Z,2013-12-01T01:53:53Z,5342,160,248,23,JavaScript,13,35,244,25.0,0,"Find Dates, Places, Times, and More. A .js library for parsing text for specific information.",[],4,benhmoore/Knwl.js,2790,3464,1588,,27,Hierarchical,False,0,18.5,4.252,0.0,7.9
browserslist,browserslist,https://github.com/browserslist/browserslist,2019-08-27T15:40:06Z,2014-12-13T19:35:45Z,6329,95,315,28,JavaScript,11,254,808,20.668316831683168,174,"🦔 Share target browsers between different front-end tools, like Autoprefixer, Stylelint and babel-preset-env",[],112,browserslist/browserslist,2338,3005,205,1,39,Hierarchical,False,0,0.0,2.564,0.0,3.3
redux-offline,redux-offline,https://github.com/redux-offline/redux-offline,2019-08-27T04:59:35Z,2017-03-11T18:37:50Z,5566,102,325,20,JavaScript,31,198,312,42.30769230769231,17,Build Offline-First Apps for Web and React Native,"['react', 'react-native', 'offline-capable', 'redux']",16,redux-offline/redux-offline,3077,4474,88,4,60,Hierarchical,False,3.3,58.3,3.333,0.0,13.4
opensource.guide,github,https://github.com/github/opensource.guide,2019-08-29T04:38:50Z,2016-06-15T12:03:11Z,5847,491,4753,49,JavaScript,3,219,2013,20.119225037257824,376,📚 Community guides for open source creators,"['open-source', 'oss', 'best-practices', 'tutorial', 'documentation']",0,github/opensource.guide,136,171,30,4,61,Hierarchical,False,0,0.0,1.639,0.0,8.1
angular-loading-bar,chieffancypants,https://github.com/chieffancypants/angular-loading-bar,2019-06-27T21:03:18Z,2013-09-10T00:44:38Z,5320,142,736,31,JavaScript,51,219,195,21.53846153846154,0,A fully automatic loading / progress bar for your angular apps.,[],21,chieffancypants/angular-loading-bar,482,633,0,,14,Hierarchical,False,0,28.6,8.673,0.0,34.6
react-vis,uber,https://github.com/uber/react-vis,2019-08-15T09:40:12Z,2016-02-22T20:45:50Z,6021,2054,618,27,JavaScript,215,466,832,30.649038461538463,65,Data Visualization Components,"['uber', 'chart', 'data-visualization', 'charting-library', 'visualization', 'react']",103,uber/react-vis,19610,23023,1261,120,275,Hierarchical,False,0.7,71.6,2.561,0.0,5.1
ajv,epoberezkin,https://github.com/epoberezkin/ajv,2019-08-27T16:24:56Z,2015-05-19T23:23:32Z,6121,93,457,53,JavaScript,60,734,1431,25.22711390635919,101,The fastest JSON Schema Validator. Supports draft-04/06/07,"['json-schema', 'validator', 'ajv']",136,epoberezkin/ajv,7033,8786,338,3,78,Hierarchical,False,0,0.0,1.282,0.0,5.1
tablesaw,filamentgroup,https://github.com/filamentgroup/tablesaw,2019-03-19T22:19:22Z,2013-08-26T18:19:32Z,5343,198,444,25,JavaScript,21,255,568,28.169014084507044,23,A group of plugins for responsive tables.,"['html', 'responsive', 'rwd', 'table', 'datatables', 'npm-package']",62,filamentgroup/tablesaw,15896,20766,9733,27,78,Core-Periphery,True,10.3,57.7,7.018,1.3,25.1
emmet-sublime,sergeche,https://github.com/sergeche/emmet-sublime,2018-12-23T12:17:24Z,2012-07-15T22:05:25Z,5307,289,819,18,JavaScript,179,481,304,28.947368421052634,0,Emmet for Sublime Text,[],1,sergeche/emmet-sublime,8652,10786,143,14,4,Hierarchical,False,0,0.0,25.000,0.0,32.6
compiler-explorer,mattgodbolt,https://github.com/mattgodbolt/compiler-explorer,2019-08-30T14:06:53Z,2012-05-23T01:31:17Z,5829,195,695,88,JavaScript,297,791,3825,27.947712418300654,0,Run compilers interactively from your web browser and interact with the assembly,"['rust', 'c-plus-plus', 'go', 'dlang', 'compiler', 'cpp', 'assembly', 'ispc', 'haskell', 'swift']",0,mattgodbolt/compiler-explorer,20202,24780,540,114,206,Hierarchical,False,0,0.0,0.485,0.0,5.8
ramjet,Rich-Harris,https://github.com/Rich-Harris/ramjet,2017-02-09T15:06:44Z,2014-09-25T23:17:22Z,5317,121,196,12,JavaScript,9,20,184,14.673913043478262,0,Morph DOM elements from one state to another with smooth animations and transitions,"['animation', 'transitions', 'dom', 'fx', 'effects', 'css']",8,Rich-Harris/ramjet,1026,1425,140,1,59,Hierarchical,False,3.4,50.8,3.591,0.0,14.4
mern-starter,Hashnode,https://github.com/Hashnode/mern-starter,2019-08-04T16:48:37Z,2016-01-29T14:40:26Z,5247,160,1249,41,JavaScript,25,240,346,23.98843930635838,2,⛔️ DEPRECATED - Boilerplate for getting started with MERN stack,"['deprecated', 'obsolete', 'archived']",3,Hashnode/mern-starter,1502,1817,105,3,61,Hierarchical,False,3.3,29.5,6.772,0.0,9.7
ui-grid,angular-ui,https://github.com/angular-ui/ui-grid,2019-08-28T08:26:50Z,2012-10-13T01:39:25Z,5314,391,2579,290,JavaScript,735,4503,4130,48.958837772397096,74,UI Grid: an Angular Data Grid,"['angular', 'javascript', 'ui-grid']",121,angular-ui/ui-grid,77669,97033,81487,73,259,Hierarchical,False,0,0.0,0.386,0.0,84.4
Keyframes,facebookincubator,https://github.com/facebookincubator/Keyframes,2018-11-05T16:49:55Z,2016-07-19T22:20:46Z,5306,139,331,5,JavaScript,34,44,106,22.641509433962266,2,A library for converting Adobe AE shape based animations to a data format and playing it back on Android and iOS devices.,[],4,facebookincubator/Keyframes,8713,10450,1218,3,31,Hierarchical,False,0,0.0,3.226,3.2,14.0
JASONETTE-iOS,Jasonette,https://github.com/Jasonette/JASONETTE-iOS,2018-10-30T12:14:19Z,2016-10-27T23:11:59Z,5253,142,338,12,JavaScript,122,145,468,30.34188034188034,0,"📡 Native App over HTTP, on iOS",[],4,Jasonette/JASONETTE-iOS,34032,41634,19390,89,6,Hierarchical,False,0,0.0,16.667,16.7,38.6
sw-precache,GoogleChromeLabs,https://github.com/GoogleChromeLabs/sw-precache,2019-06-09T22:23:40Z,2014-12-25T19:15:21Z,5248,115,431,16,JavaScript,53,181,461,14.533622559652928,1,[Deprecated] A node module to generate service worker code that will precache specific resources so they work offline.,"['javascript', 'service-workers', 'progressive-web-app', 'offline', 'offline-first', 'service-worker']",15,GoogleChromeLabs/sw-precache,1346,1606,36,8,27,Core-Periphery,True,7.4,51.9,6.996,0.0,10.5
snabbt.js,daniel-lundin,https://github.com/daniel-lundin/snabbt.js,2016-09-10T21:22:34Z,2014-03-14T17:18:01Z,5222,170,353,18,JavaScript,14,46,254,21.653543307086615,0,Fast animations with javascript and CSS transforms,[],17,daniel-lundin/snabbt.js,3094,3739,782,,31,Core-Periphery,True,12.9,35.5,7.596,0.0,3.2
socketcluster,SocketCluster,https://github.com/SocketCluster/socketcluster,2019-06-22T17:17:53Z,2013-09-23T12:11:47Z,5411,199,291,20,JavaScript,70,399,1106,16.998191681735985,44,Highly scalable realtime framework,"['realtime', 'nodejs', 'websocket', 'pubsub', 'scalable', 'kubernetes', 'docker', 'framework', 'websockets', 'javascript', 'socketcluster']",42,SocketCluster/socketcluster,2176,2740,20,11,25,Hierarchical,False,0,0.0,4.000,0.0,2.5
bull,OptimalBits,https://github.com/OptimalBits/bull,2019-08-30T15:48:13Z,2013-06-27T14:35:35Z,6364,103,644,98,JavaScript,217,811,1668,29.556354916067146,172,Premium Queue package for handling distributed jobs and messages in NodeJS.,"['nodejs', 'message-queue', 'job-queue', 'queue', 'job', 'message', 'priority', 'scheduler', 'rate-limiter']",81,OptimalBits/bull,6094,8052,506,3,43,Hierarchical,False,0,0.0,2.326,0.0,6.6
agenda,agenda,https://github.com/agenda/agenda,2019-08-30T20:31:41Z,2013-10-29T02:58:41Z,5699,122,576,58,JavaScript,158,371,515,28.155339805825243,19,Lightweight job scheduling for Node.js,"['cron', 'scheduler', 'job-scheduler', 'crontab', 'cronjob', 'recurring', 'job', 'queue', 'task', 'runner', 'automated', 'frequency', 'interval', 'job-processor']",73,agenda/agenda,2214,2562,62,2,51,Hierarchical,False,0,0.0,1.961,0.0,19.4
noVNC,novnc,https://github.com/novnc/noVNC,2019-08-25T04:13:01Z,2010-04-07T01:55:44Z,5649,277,1227,70,JavaScript,35,872,1797,32.832498608792434,107,"VNC client using HTML5 (WebSockets, Canvas)","['novnc', 'vnc-client', 'javascript', 'websockify', 'html5', 'html', 'html-canvas', 'websockets', 'wss', 'modern-browsers', 'arraybuffer']",12,novnc/noVNC,46921,56444,1029,82,74,Hierarchical,False,2.7,51.4,6.738,1.4,20.2
webpack-dev-server,webpack,https://github.com/webpack/webpack-dev-server,2019-08-29T15:42:11Z,2012-09-17T10:52:18Z,5667,113,988,82,JavaScript,45,1291,821,33.982947624847746,327,Serves a webpack app. Updates the browser on changes. Documentation https://webpack.js.org/configuration/dev-server/.,"['webpack', 'server', 'hot-reload']",101,webpack/webpack-dev-server,9750,12211,166,4,154,Hierarchical,False,0,0.0,0.649,0.0,18.0
rematch,rematch,https://github.com/rematch/rematch,2019-08-12T10:55:11Z,2017-10-01T01:29:27Z,5700,98,272,35,JavaScript,19,350,1145,19.30131004366812,69,A Redux Framework,"['redux', 'rematch', 'react', 'vue', 'angular', 'javascript']",65,rematch/rematch,5392,6786,1701,26,133,Hierarchical,False,1.5,48.9,1.334,0.0,5.5
chokidar,paulmillr,https://github.com/paulmillr/chokidar,2019-08-27T20:01:54Z,2012-04-20T19:17:49Z,5720,83,396,58,JavaScript,24,636,1252,23.003194888178914,169,A neat wrapper around node.js fs.watch / fs.watchFile / FSEvents,"['watch-files', 'fsevents', 'watcher', 'filesystem']",88,paulmillr/chokidar,2160,2601,82,3,7,Hierarchical,False,0,0.0,14.286,0.0,22.2
Buttons,alexwolfe,https://github.com/alexwolfe/Buttons,2018-08-16T23:42:43Z,2013-01-22T01:57:38Z,5141,263,911,16,JavaScript,12,28,273,19.047619047619047,0,A CSS button library built using Sass and Compass,[],3,alexwolfe/Buttons,9417,12771,5147,24,81,Hierarchical,False,2.5,53.1,2.774,0.0,31.1
zombie,assaf,https://github.com/assaf/zombie,2019-08-18T23:50:08Z,2010-12-05T23:17:43Z,5281,129,538,143,JavaScript,181,685,1840,26.793478260869563,7,"Insanely fast, full-stack, headless browser testing using node.js",[],133,assaf/zombie,60735,76751,39797,62,73,Hierarchical,False,0,2.7,1.389,0.0,38.1
router,reach,https://github.com/reach/router,2019-08-21T08:54:49Z,2018-05-25T04:47:48Z,5752,69,262,8,JavaScript,115,86,199,16.08040201005025,16,,[],29,reach/router,2771,3347,194,9,36,Hierarchical,False,0,36.1,4.244,0.0,21.3
eslint-plugin-react,yannickcr,https://github.com/yannickcr/eslint-plugin-react,2019-08-29T18:21:01Z,2014-12-15T23:44:14Z,5579,90,1469,196,JavaScript,389,1206,2224,43.030575539568346,231,React specific linting rules for ESLint,"['javascript', 'eslint', 'react', 'lint', 'ecmascript', 'development']",138,yannickcr/eslint-plugin-react,45180,50504,12571,1,186,Hierarchical,False,0,0.0,0.538,0.0,6.0
plupload,moxiecode,https://github.com/moxiecode/plupload,2019-06-07T10:20:55Z,2010-01-11T14:35:54Z,5241,244,1442,48,JavaScript,158,1239,1181,28.3657917019475,0,"Plupload is JavaScript API for building file uploaders. It supports multiple file selection, file filtering, chunked upload, client side image downsizing and when necessary can fallback to alternative runtimes, like Flash and Silverlight.",[],35,moxiecode/plupload,12015,14961,634,51,94,Hierarchical,False,0,21.3,1.268,0.0,37.5
jQuery-Knob,aterrien,https://github.com/aterrien/jQuery-Knob,2018-08-15T12:25:14Z,2011-11-22T19:10:52Z,5148,231,1331,19,JavaScript,171,90,137,29.1970802919708,0,"Nice, downward compatible, touchable, jQuery dial",[],9,aterrien/jQuery-Knob,1140,1336,0,1,4,Hierarchical,False,0,50.0,31.250,0.0,17.4
cropperjs,fengyuanchen,https://github.com/fengyuanchen/cropperjs,2019-08-24T03:42:00Z,2015-09-25T10:57:53Z,5879,131,1221,11,JavaScript,15,486,609,20.689655172413794,76,JavaScript image cropper.,"['image-cropper', 'image-processing', 'cropper', 'cropperjs', 'javascript']",56,fengyuanchen/cropperjs,13931,17036,9831,2,119,Hierarchical,False,2.5,27.7,1.321,0.0,12.8
octicons,primer,https://github.com/primer/octicons,2019-08-29T14:44:42Z,2014-06-16T17:10:25Z,5493,160,435,35,JavaScript,35,121,867,7.612456747404845,194,A scalable set of icons handcrafted with <3 by GitHub,"['svg', 'octicons', 'octicons-helper', 'gem', 'nodejs', 'jekyll', 'icons', 'rails', 'primer']",73,primer/octicons,546,644,0,1,17,Hierarchical,False,0,35.3,7.266,0.0,4.4
node-jscs,jscs-dev,https://github.com/jscs-dev/node-jscs,2017-06-15T11:14:30Z,2013-06-14T20:53:48Z,5103,122,583,55,JavaScript,0,1308,2006,46.959122632103686,0,:arrow_heading_up: JavaScript Code Style checker (unmaintained),"['jscs', 'unmaintained']",74,jscs-dev/node-jscs,28797,37299,3254,16,443,Hierarchical,False,0,0.0,0.226,0.0,22.4
lozad.js,ApoorvSaxena,https://github.com/ApoorvSaxena/lozad.js,2019-08-28T21:20:03Z,2017-08-28T20:28:52Z,5653,131,359,3,JavaScript,37,78,151,12.582781456953644,40,"🔥  Highly performant, light ~1kb and configurable lazy loader in pure JS with no dependencies for responsive images, iframes and more","['performance', 'javascript', 'lazy-loading', 'lazyload', 'html', 'images']",13,ApoorvSaxena/lozad.js,534,879,349,3,13,Hierarchical,False,0,30.8,10.059,0.0,16.7
history,ReactTraining,https://github.com/ReactTraining/history,2019-08-30T22:14:35Z,2015-07-18T23:31:47Z,5619,102,585,44,JavaScript,20,406,909,16.17161716171617,0,Manage session history with JavaScript,[],82,ReactTraining/history,2360,3016,590,,70,Hierarchical,False,0,64.3,2.510,0.0,3.7
Lepton,hackjutsu,https://github.com/hackjutsu/Lepton,2019-08-27T02:45:32Z,2016-12-30T22:29:25Z,6215,163,302,9,JavaScript,56,263,429,24.00932400932401,59,💻    Democratizing Snippet Management (macOS/Win/Linux),"['electron', 'redux', 'gists', 'desktop-client', 'electron-builder', 'react', 'markdown-editor', 'notes', 'snippets', 'electron-app', 'electron-application', 'webpack3', 'github-gist']",32,hackjutsu/Lepton,6554,13913,1342,42,149,Hierarchical,False,2.0,38.9,1.698,0.0,42.4
sinopia,rlidwka,https://github.com/rlidwka/sinopia,2018-03-16T19:12:56Z,2013-05-22T07:41:29Z,5193,144,700,23,JavaScript,207,183,633,24.80252764612954,0,Private npm repository server,[],65,rlidwka/sinopia,2172,6570,11812,20,62,Hierarchical,False,0,0.0,1.613,0.0,22.3
rax,alibaba,https://github.com/alibaba/rax,2019-08-29T13:17:37Z,2016-10-14T07:53:50Z,5405,189,484,59,JavaScript,23,272,3891,39.88691852994089,1939,[:tada: v1.0 released] The fastest way to build universal application. ,"['rax', 'mobile', 'universal', 'framework', 'pwa', 'ssr', 'react', 'weex', 'miniapp', 'web', 'javascript', 'typescript']",7,alibaba/rax,46958,58335,3130,319,976,Hierarchical,False,0.3,49.9,0.281,0.0,12.3
rebass,rebassjs,https://github.com/rebassjs/rebass,2019-08-28T20:17:14Z,2015-02-11T14:48:09Z,5564,75,343,36,JavaScript,6,361,1300,7.153846153846153,290,:atom_symbol: React primitive UI components built with styled-system.,"['javascript', 'react', 'css', 'ui', 'styled-components', 'rebass', 'design-system', 'react-components', 'styled-system', 'components', 'grid', 'typography', 'layout', 'color', 'theme', 'emotion']",75,rebassjs/rebass,447,520,20,2,23,Hierarchical,False,0,73.9,6.427,0.0,0.7
instantclick,dieulot,https://github.com/dieulot/instantclick,2018-06-06T14:25:22Z,2013-11-23T10:08:40Z,5163,113,266,8,JavaScript,44,87,316,17.405063291139243,0,InstantClick makes following links in your website instant.,[],7,dieulot/instantclick,703,934,30,,18,Hierarchical,False,0,0.0,5.556,0.0,17.2
peerflix,mafintosh,https://github.com/mafintosh/peerflix,2019-06-07T09:31:00Z,2013-03-14T17:15:43Z,5209,184,664,52,JavaScript,106,131,512,16.40625,0,Streaming torrent client for node.js,[],109,mafintosh/peerflix,490,600,0,,2,Hierarchical,False,0,0.0,50.000,0.0,2.2
json-editor,jdorn,https://github.com/jdorn/json-editor,2018-04-18T13:46:26Z,2013-11-25T01:30:00Z,5212,242,1065,48,JavaScript,382,258,440,43.18181818181818,0,JSON Schema Based Editor,[],41,jdorn/json-editor,12653,15143,686,9,62,Hierarchical,False,0,17.7,1.873,1.6,12.8
nivo,plouc,https://github.com/plouc/nivo,2019-08-27T16:21:44Z,2016-04-16T03:27:56Z,5673,75,310,2,JavaScript,88,373,681,14.831130690161526,253,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and Reactjs libraries","['dataviz', 'react', 'd3js', 'isomorphic', 'svg', 'charts', 'components', 'canvas']",103,plouc/nivo,46463,52090,8098,218,702,Hierarchical,False,1.3,29.6,1.007,0.0,2.5
react-native-firebase,invertase,https://github.com/invertase/react-native-firebase,2019-08-30T12:17:27Z,2017-02-01T12:01:03Z,6099,138,958,75,JavaScript,87,1999,2619,22.14585719740359,928,🔥 A well-tested feature-rich modular Firebase implementation for React Native. Supports both iOS & Android platforms for all Firebase services.,"['firebase', 'analytics', 'android', 'ios', 'database', 'push-notifications', 'react-native', 'fcm', 'react-native-app', 'react', 'auth', 'javascript', 'realtime-database', 'web-sdk', 'storage', 'transactions', 'remote-config', 'firestore', 'crashlytics', 'react-hooks']",123,invertase/react-native-firebase,4244,5356,68,24,116,Hierarchical,False,1.7,19.8,1.219,0.0,20.2
javascript-algorithms,mgechev,https://github.com/mgechev/javascript-algorithms,2019-08-19T00:10:28Z,2012-11-18T19:11:57Z,5482,250,993,29,JavaScript,5,52,670,21.492537313432834,12,JavaScript implementation of different computer science algorithms.,"['computer-science-algorithms', 'javascript', 'algorithm']",0,mgechev/javascript-algorithms,4955,6246,135,5,128,Hierarchical,False,0,0.0,0.781,0.0,44.3
blendid,vigetlabs,https://github.com/vigetlabs/blendid,2019-07-19T23:33:28Z,2014-01-11T00:37:46Z,5073,168,769,47,JavaScript,63,264,598,32.608695652173914,18,A delicious blend of gulp tasks combined into a configurable asset pipeline and static site builder,"['gulp', 'asset-pipeline', 'gulp-starter', 'webpack', 'browsersync', 'svg-sprites']",57,vigetlabs/blendid,1159,1390,76,6,73,Hierarchical,False,0,13.7,1.464,0.0,10.6
PixelKit-Bootstrap-UI-Kits,Pixelkit,https://github.com/Pixelkit/PixelKit-Bootstrap-UI-Kits,2018-03-09T18:16:38Z,2013-10-25T15:01:53Z,5028,426,1077,3,JavaScript,6,2,14,0.0,0,Free UI Kits built on Bootstrap for any developer that wants to build a cool looking and functional website. Enjoy!,[],0,Pixelkit/PixelKit-Bootstrap-UI-Kits,130446,182728,88465,547,886,Hierarchical,False,0.5,65.2,0.384,1.1,29.3
vorpal,dthree,https://github.com/dthree/vorpal,2019-06-05T14:46:32Z,2015-08-23T17:08:20Z,5157,85,259,34,JavaScript,118,126,463,24.838012958963283,0,Node's framework for interactive CLIs,"['cli', 'interactive', 'shell', 'node']",61,dthree/vorpal,5440,6872,3716,8,37,Hierarchical,False,0,0.0,2.703,0.0,35.2
jarvis,zouhir,https://github.com/zouhir/jarvis,2019-01-07T02:18:46Z,2017-08-18T00:43:12Z,5124,101,197,4,JavaScript,19,42,154,24.025974025974026,0,A very intelligent browser based Webpack dashboard,"['webpack', 'dashboard', 'build-tool']",2,zouhir/jarvis,779,930,0,7,22,Core-Periphery,True,9.1,50.0,13.636,0.0,3.7
Hilo,hiloteam,https://github.com/hiloteam/Hilo,2019-07-25T13:05:51Z,2015-07-06T07:11:41Z,5169,312,789,6,JavaScript,7,97,235,22.5531914893617,31,A Cross-end HTML5 Game development solution developed by Alibaba Group,"['canvas', 'webgl', 'game', 'hilo']",24,hiloteam/Hilo,80090,98810,96236,191,818,Hierarchical,False,0.2,15.8,0.185,0.0,35.3
slap,slap-editor,https://github.com/slap-editor/slap,2017-05-31T06:12:49Z,2014-04-21T03:39:14Z,5126,147,213,15,JavaScript,96,137,756,24.867724867724867,0,Sublime-like terminal-based text editor,[],117,slap-editor/slap,980,1137,0,14,19,Hierarchical,False,0,0.0,5.263,0.0,2.2
fastdom,wilsonpage,https://github.com/wilsonpage/fastdom,2019-02-26T11:30:00Z,2013-02-11T09:45:41Z,5287,125,231,16,JavaScript,8,49,269,21.561338289962826,2,Eliminates layout thrashing by batching DOM measurement and mutation tasks,[],30,wilsonpage/fastdom,1164,1435,0,16,16,Hierarchical,False,0,25.0,7.031,0.0,34.2
prerender,prerender,https://github.com/prerender/prerender,2019-07-12T12:50:12Z,2013-09-26T04:13:55Z,5244,113,768,59,JavaScript,29,429,616,20.29220779220779,19,Node server that uses Headless Chrome to render a javascript-rendered page as HTML. To be used in conjunction with prerender middleware.,[],0,prerender/prerender,1080,1333,0,,14,Hierarchical,False,0,0.0,7.143,0.0,6.3
