,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
46,"['kodi', 'home-theater', 'media-center', 'multimedia', 'c-plus-plus', 'python', 'xml', 'android', 'linux', 'ios', 'macos', 'windows-desktop', 'windows-uwp']",xbmc/xbmc,507192,30517,Core-Periphery,True,48.0,48.0,43.703,11.5,19.9,6.016853578132148,1.89,0.26,0.35,1.28,"{'useful_comment_density': 'useful_comment_density percentile: 34.78260869565217(+0.34782608695652173)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.04347826086956(+0.3695652173913044)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.695652173913043(+0.9130434782608695)', 'propagation_cost': 'propagation_cost percentile: 84.78260869565217(+0.15217391304347827)', 'core_size': 'core_size percentile: 89.1304347826087(+0.10869565217391297)'}",LOC,46
47,['brpc'],brpc/brpc,128680,11117,Core-Periphery,True,41.7,41.7,44.558,5.8,24.8,8.639260180292197,2.25,0.45,0.62,1.18,"{'useful_comment_density': 'useful_comment_density percentile: 62.280701754385966(+0.6228070175438597)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.01754385964912(+0.6798245614035088)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.0(+0.5)', 'propagation_cost': 'propagation_cost percentile: 78.94736842105263(+0.2105263157894737)', 'core_size': 'core_size percentile: 76.3157894736842(+0.23684210526315794)'}",LOC,114
48,"['game', 'engine', 'clone', 'python', 'c-plus-plus', 'qt', 'nyan', 'opengl', 'openage', 'age-of-empires', 'cmake', 'multiplayer', 'strategy', 'linux', 'internet', 'game-engine', 'entity-component-system', 'rts-engine', 'cpp', 'cpp17']",SFTtech/openage,27778,216,Borderline Core-Periphery,True,5.7,23.0,9.818999999999999,2.1,30.9,0.7775937792497659,4.04,1.61,0.75,1.68,"{'useful_comment_density': 'useful_comment_density percentile: 75.1937984496124(+0.751937984496124)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.58139534883721(+0.7441860465116279)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.2015503875969(+0.937984496124031)', 'propagation_cost': 'propagation_cost percentile: 13.953488372093023(+0.8604651162790699)', 'core_size': 'core_size percentile: 24.8062015503876(+0.751937984496124)'}",LOC,129
49,[],googlei18n/libphonenumber,46749,3046,Hierarchical,False,4.0,20.8,12.842,5.0,9.2,6.515647393527134,2.64,1.5,0.11,1.03,"{'useful_comment_density': 'useful_comment_density percentile: 10.884353741496598(+0.10884353741496598)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 53.74149659863946(+0.4625850340136054)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 42.857142857142854(+0.5714285714285715)', 'propagation_cost': 'propagation_cost percentile: 34.01360544217687(+0.6598639455782314)', 'core_size': 'core_size percentile: 16.3265306122449(+0.8367346938775511)'}",LOC,147
50,[],PaddlePaddle/Paddle,118004,8028,Core-Periphery,True,8.6,26.5,10.373,1.7,11.1,6.803159214941866,3.17,1.53,0.09,1.55,"{'useful_comment_density': 'useful_comment_density percentile: 9.401709401709402(+0.09401709401709402)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 5.555555555555555(+0.9444444444444444)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 39.31623931623932(+0.6068376068376068)', 'propagation_cost': 'propagation_cost percentile: 21.367521367521366(+0.7863247863247864)', 'core_size': 'core_size percentile: 25.641025641025642(+0.7435897435897436)'}",LOC,117
51,[],mobile-shell/mosh,7047,224,Multi-Core,False,5.2,18.2,16.377,0.0,16.9,3.178657584787853,3.24,1.3,0.48,1.46,"{'useful_comment_density': 'useful_comment_density percentile: 48.05194805194805(+0.4805194805194805)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 5.8441558441558445(+0.9415584415584415)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 48.05194805194805(+0.5194805194805194)', 'propagation_cost': 'propagation_cost percentile: 40.25974025974026(+0.5974025974025974)', 'core_size': 'core_size percentile: 29.87012987012987(+0.7012987012987013)'}",LOC,77
52,[],openalpr/openalpr,34102,4307,Core-Periphery,True,6.6,25.8,10.11,5.7,25.6,12.629757785467127,2.92,1.53,0.67,0.72,"{'useful_comment_density': 'useful_comment_density percentile: 66.90140845070422(+0.6690140845070423)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 54.57746478873239(+0.45422535211267606)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 73.2394366197183(+0.26760563380281693)', 'propagation_cost': 'propagation_cost percentile: 21.12676056338028(+0.7887323943661971)', 'core_size': 'core_size percentile: 26.056338028169016(+0.7394366197183098)'}",LOC,142
53,"['macos', 'keyboard']",tekezo/Karabiner-Elements,73958,26409,Core-Periphery,True,45.2,45.2,42.461999999999996,0.5,43.8,35.70810459990806,2.29,0.32,0.96,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 95.68345323741008(+0.9568345323741008)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 2.5179856115107913(+0.974820143884892)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.40287769784173(+0.03597122302158269)', 'propagation_cost': 'propagation_cost percentile: 82.01438848920863(+0.17985611510791372)', 'core_size': 'core_size percentile: 85.61151079136691(+0.1438848920863309)'}",LOC,139
54,"['cats', 'rocket-ships', 'cars', 'more-cats', 'cats-over-dogs', 'nanoservices', 'corgis', 'cncf']",envoyproxy/envoy,178544,13264,Core-Periphery,True,13.4,20.9,18.339000000000002,5.5,18.2,7.428981091495654,2.95,1.39,0.23,1.33,"{'useful_comment_density': 'useful_comment_density percentile: 22.93577981651376(+0.22935779816513763)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.81651376146789(+0.7018348623853211)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 36.69724770642202(+0.6330275229357798)', 'propagation_cost': 'propagation_cost percentile: 33.944954128440365(+0.6605504587155963)', 'core_size': 'core_size percentile: 26.605504587155963(+0.7339449541284404)'}",LOC,109
55,[],wkhtmltopdf/wkhtmltopdf,3988,0,Borderline Core-Periphery,True,4.7,18.8,13.013,0.0,25.9,0.0,3.93,1.41,0.79,1.73,"{'useful_comment_density': 'useful_comment_density percentile: 79.3103448275862(+0.7931034482758621)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.379310344827587(+0.8362068965517241)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 10.344827586206897(+0.896551724137931)', 'propagation_cost': 'propagation_cost percentile: 31.03448275862069(+0.689655172413793)', 'core_size': 'core_size percentile: 27.586206896551722(+0.7241379310344829)'}",LOC,58
56,[],facebook/watchman,21374,314,Core-Periphery,True,38.4,40.7,39.238,6.0,19.3,1.4690745765883784,2.01,0.31,0.43,1.27,"{'useful_comment_density': 'useful_comment_density percentile: 42.97520661157025(+0.4297520661157025)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 60.33057851239669(+0.39669421487603307)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.396694214876034(+0.8760330578512396)', 'propagation_cost': 'propagation_cost percentile: 84.29752066115702(+0.15702479338842978)', 'core_size': 'core_size percentile: 85.12396694214875(+0.14876033057851246)'}",LOC,121
57,"['gbdt', 'gbm', 'machine-learning', 'data-mining', 'distributed', 'lightgbm', 'gbrt', 'microsoft', 'decision-trees', 'gradient-boosting', 'python', 'r', 'parallel', 'kaggle']",Microsoft/LightGBM,16079,1523,Core-Periphery,True,10.8,16.1,26.708000000000002,12.9,23.7,9.471982088438335,1.67,0.75,0.55,0.37,"{'useful_comment_density': 'useful_comment_density percentile: 54.716981132075475(+0.5471698113207547)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.22641509433963(+0.03773584905660371)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.98113207547169(+0.33018867924528306)', 'propagation_cost': 'propagation_cost percentile: 72.64150943396227(+0.2735849056603773)', 'core_size': 'core_size percentile: 52.83018867924528(+0.4716981132075472)'}",LOC,106
58,['proton'],ValveSoftware/Proton,326642,297623,Hierarchical,False,1.5,23.7,3.27,7.6,59.6,91.11596181752499,3.31,1.9,0.97,0.44,"{'useful_comment_density': 'useful_comment_density percentile: 97.22222222222223(+0.9722222222222223)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.55555555555556(+0.4444444444444444)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 5.555555555555555(+0.9444444444444444)', 'core_size': 'core_size percentile: 4.166666666666667(+0.9583333333333333)'}",LOC,72
59,[],Studio3T/robomongo,217931,109117,Borderline Core-Periphery,True,5.6,30.0,6.3389999999999995,7.3,26.0,50.06951741606288,2.89,1.8,0.56,0.53,"{'useful_comment_density': 'useful_comment_density percentile: 56.12244897959184(+0.5612244897959183)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.93877551020408(+0.030612244897959186)', 'propagation_cost': 'propagation_cost percentile: 9.183673469387756(+0.9081632653061225)', 'core_size': 'core_size percentile: 11.224489795918368(+0.8877551020408163)'}",LOC,98
60,"['trading', 'investment', 'quant', 'python', 'algotrading', 'finance', 'fintech', 'vnpy']",vnpy/vnpy,25383,5501,Multi-Core,False,4.4,26.7,16.494,8.9,48.6,21.671985186936137,2.76,1.44,0.95,0.37,"{'useful_comment_density': 'useful_comment_density percentile: 94.53125(+0.9453125)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.0(+0.25)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.28125(+0.1171875)', 'propagation_cost': 'propagation_cost percentile: 37.5(+0.625)', 'core_size': 'core_size percentile: 18.75(+0.8125)'}",LOC,128
61,[],Tencent/rapidjson,16843,1605,Hierarchical,False,2.2,50.0,16.715999999999998,7.8,22.9,9.529181262245444,2.5,1.47,0.51,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 51.401869158878505(+0.514018691588785)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 77.57009345794393(+0.22429906542056074)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.09345794392523(+0.2990654205607477)', 'propagation_cost': 'propagation_cost percentile: 42.99065420560748(+0.5700934579439252)', 'core_size': 'core_size percentile: 10.280373831775702(+0.897196261682243)'}",LOC,107
62,"['notepad-official', 'notepad', 'editor', 'windows']",notepad-plus-plus/notepad-plus-plus,127374,5820,Core-Periphery,True,21.7,30.0,17.116,13.6,16.2,4.569221348155825,2.32,1.07,0.27,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 27.027027027027028(+0.2702702702702703)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 84.23423423423424(+0.15765765765765763)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.01801801801802(+0.8198198198198199)', 'propagation_cost': 'propagation_cost percentile: 37.83783783783784(+0.6216216216216216)', 'core_size': 'core_size percentile: 54.95495495495496(+0.45045045045045046)'}",LOC,111
63,"['openframeworks', 'osx', 'windows', 'linux', 'raspberry-pi', 'android', 'ios', 'creative-coding', 'video', 'audio', 'opengl', 'graphics', 'computer-vision', 'opencv', 'emscripten']",openframeworks/openFrameworks,93932,11846,Core-Periphery,True,16.6,14.2,16.104,8.5,31.1,12.61125069198995,2.7,1.13,0.81,0.76,"{'useful_comment_density': 'useful_comment_density percentile: 80.62015503875969(+0.8062015503875969)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 60.07751937984496(+0.39922480620155043)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 63.565891472868216(+0.3643410852713178)', 'propagation_cost': 'propagation_cost percentile: 38.75968992248062(+0.6124031007751938)', 'core_size': 'core_size percentile: 48.06201550387597(+0.5193798449612403)'}",LOC,129
64,"['c', 'c-plus-plus', 'game', 'openrct2', 'cmake', 'roller-coaster', 'xcode', 'visual-studio', 'gitter', 'roller-coaster-tycoon', 'msbuild', 'windows', 'linux', 'multiplayer', 'server', 'sdl2', 'opengl', 'simulation', 'cpp']",OpenRCT2/OpenRCT2,380634,111027,Core-Periphery,True,62.8,62.8,61.641000000000005,18.5,6.8,29.168965462885605,0.36,0.1,0.05,0.21,"{'useful_comment_density': 'useful_comment_density percentile: 4.918032786885246(+0.04918032786885246)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 95.08196721311475(+0.049180327868852486)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.60655737704919(+0.16393442622950816)', 'propagation_cost': 'propagation_cost percentile: 95.08196721311475(+0.049180327868852486)', 'core_size': 'core_size percentile: 95.08196721311475(+0.049180327868852486)'}",LOC,61
65,"['drones', 'ai', 'self-driving-car', 'autonomous-vehicles', 'autonomous-quadcoptor', 'research', 'computer-vision', 'artificial-intelligence', 'deeplearning', 'deep-reinforcement-learning', 'control-systems', 'pixhawk', 'cross-platform', 'platform-independent', 'airsim', 'unreal-engine', 'simulator']",Microsoft/AirSim,53809,3717,Hierarchical,False,2.3,19.1,8.861,4.3,29.6,6.907766358787564,3.56,1.71,0.79,1.06,"{'useful_comment_density': 'useful_comment_density percentile: 78.76712328767124(+0.7876712328767124)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.57534246575342(+0.5342465753424658)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 47.26027397260274(+0.5273972602739726)', 'propagation_cost': 'propagation_cost percentile: 21.232876712328768(+0.7876712328767124)', 'core_size': 'core_size percentile: 7.534246575342466(+0.9246575342465754)'}",LOC,146
66,[],symless/synergy-core,100876,8784,Core-Periphery,True,7.4,30.3,13.912,8.6,37.0,8.707720369562631,3.26,1.43,0.94,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 94.0677966101695(+0.940677966101695)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.71186440677966(+0.3728813559322034)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 48.30508474576271(+0.5169491525423728)', 'propagation_cost': 'propagation_cost percentile: 29.661016949152543(+0.7033898305084746)', 'core_size': 'core_size percentile: 27.11864406779661(+0.728813559322034)'}",LOC,118
67,"['cpp', 'ethereum', 'smartcontracts', 'language', 'solidity', 'blockchain']",ethereum/solidity,55370,1326,Hierarchical,False,2.5,19.7,9.487,8.7,12.9,2.3947986274155677,3.08,1.66,0.25,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 24.65753424657534(+0.2465753424657534)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 73.97260273972603(+0.2602739726027397)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.904109589041095(+0.910958904109589)', 'propagation_cost': 'propagation_cost percentile: 23.972602739726028(+0.7602739726027398)', 'core_size': 'core_size percentile: 9.58904109589041(+0.904109589041096)'}",LOC,146
68,"['documentation', 'docset', 'zeal', 'docs', 'api', 'api-documentation', 'dash', 'documentation-tool', 'developer-tools', 'offline', 'desktop-application']",zealdocs/zeal,4956,0,Borderline Core-Periphery,True,4.3,20.3,8.443999999999999,4.3,9.7,0.0,3.28,1.67,0.31,1.3,"{'useful_comment_density': 'useful_comment_density percentile: 31.16883116883117(+0.3116883116883117)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.63636363636363(+0.36363636363636365)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.4935064935064934(+0.9350649350649352)', 'propagation_cost': 'propagation_cost percentile: 11.688311688311689(+0.8831168831168832)', 'core_size': 'core_size percentile: 21.428571428571427(+0.7857142857142857)'}",LOC,77
70,"['machine-learning', 'deep-learning', 'c-plus-plus', 'python', 'computer-vision', 'machine-learning-library']",davisking/dlib,219779,42039,Core-Periphery,True,29.8,33.6,36.335,4.8,24.8,19.127851159573936,2.09,0.63,0.49,0.97,"{'useful_comment_density': 'useful_comment_density percentile: 49.48453608247423(+0.4948453608247423)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 24.742268041237114(+0.7525773195876289)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 78.35051546391753(+0.2164948453608247)', 'propagation_cost': 'propagation_cost percentile: 72.16494845360825(+0.27835051546391754)', 'core_size': 'core_size percentile: 64.94845360824742(+0.3505154639175258)'}",LOC,97
71,"['audiokit', 'swift', 'playground', 'audio', 'ios', 'macos', 'tvos', 'midi', 'swift-playgrounds', 'music']",AudioKit/AudioKit,72540,6407,Hierarchical,False,1.3,25.4,1.501,1.7,26.6,8.832368348497381,4.05,1.93,0.73,1.39,"{'useful_comment_density': 'useful_comment_density percentile: 72.66187050359713(+0.7266187050359713)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 9.352517985611511(+0.9064748201438849)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 51.798561151079134(+0.48201438848920863)', 'propagation_cost': 'propagation_cost percentile: 2.8776978417266186(+0.9712230215827339)', 'core_size': 'core_size percentile: 4.316546762589928(+0.9568345323741008)'}",LOC,139
72,[],capnproto/capnproto,32314,2874,Core-Periphery,True,15.8,16.8,22.925,3.2,23.4,8.893977842421242,2.54,0.93,0.57,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 57.35294117647059(+0.5735294117647058)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.76470588235294(+0.6323529411764706)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.55882352941177(+0.4044117647058823)', 'propagation_cost': 'propagation_cost percentile: 57.35294117647059(+0.42647058823529416)', 'core_size': 'core_size percentile: 49.26470588235294(+0.5073529411764706)'}",LOC,136
