,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
1586,"['protein-structure', 'protein-data-bank', 'protein-sequences', 'protein-ligand-interactions', 'protein-protein-interaction', 'machine-learning', 'big-data', 'apache-spark', 'scientific-computing']",sbl-sdsc/mmtf-spark,10962,1168,Hierarchical,False,1.3,54.3,1.535,0.0,37.4,10.654989965334794,3.99,1.93,0.92,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 92.38095238095238(+0.9238095238095237)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.190476190476191(+0.9380952380952381)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.0(+0.2)', 'propagation_cost': 'propagation_cost percentile: 1.9047619047619047(+0.980952380952381)', 'core_size': 'core_size percentile: 5.238095238095238(+0.9476190476190476)'}",LOC,210
1592,"['machine-learning', 'kernel-functions', 'clustering-algorithm', 'classification-algorithm', 'learning-algorithm']",SAG-KeLP/kelp-core,8205,888,Hierarchical,False,3.2,21.2,11.181,0.0,31.0,10.822669104204753,3.4,1.44,0.87,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 86.63101604278074(+0.8663101604278074)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 8.823529411764707(+0.9117647058823529)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.81818181818181(+0.18181818181818188)', 'propagation_cost': 'propagation_cost percentile: 32.0855614973262(+0.6791443850267379)', 'core_size': 'core_size percentile: 23.529411764705884(+0.7647058823529411)'}",LOC,187
1593,"['machine-learning', 'learning-algorithm', 'linear-learning-algorithm', 'batch-learning-algorithms', 'regression-algorithms', 'classification', 'online-learning-algorithms']",SAG-KeLP/kelp-additional-algorithms,4198,224,Hierarchical,False,3.6,36.4,5.223,0.0,30.6,5.3358742258218195,3.86,1.79,0.86,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 85.63829787234043(+0.8563829787234043)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 12.5(+0.875)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.48936170212765(+0.33510638297872347)', 'propagation_cost': 'propagation_cost percentile: 3.723404255319149(+0.9627659574468085)', 'core_size': 'core_size percentile: 17.5531914893617(+0.824468085106383)'}",LOC,188
1594,"['java', 'weka', 'plugin', 'machine-learning', 'semi-supervised-learning']",fracpete/collective-classification-weka-package,9448,2360,Hierarchical,False,3.3,8.2,13.437000000000001,4.9,58.4,24.97883149872989,2.64,1.37,0.98,0.29,"{'useful_comment_density': 'useful_comment_density percentile: 98.46938775510205(+0.9846938775510204)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.0204081632653(+0.23979591836734698)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.40816326530613(+0.04591836734693871)', 'propagation_cost': 'propagation_cost percentile: 37.244897959183675(+0.6275510204081632)', 'core_size': 'core_size percentile: 25.76530612244898(+0.7423469387755103)'}",LOC,196
1597,"['security-audit', 'build-tool', 'maven-plugin', 'jenkins-plugin', 'gradle-plugin', 'vulnerability-detection', 'security', 'ant-task', 'software-composition-analysis']",jeremylong/DependencyCheck,27687,724,Core-Periphery,True,8.2,19.7,11.567,3.8,36.2,2.61494564235923,3.18,1.05,0.88,1.25,"{'useful_comment_density': 'useful_comment_density percentile: 87.86127167630057(+0.8786127167630058)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.225433526011564(+0.42774566473988435)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 17.91907514450867(+0.8208092485549133)', 'propagation_cost': 'propagation_cost percentile: 43.35260115606936(+0.5664739884393064)', 'core_size': 'core_size percentile: 51.445086705202314(+0.48554913294797686)'}",LOC,173
1598,"['mifare', 'android', 'nfc', 'security', 'android-nfc', 'rfid', 'rfid-tags', 'mifare-classic']",ikarus23/MifareClassicTool,5166,77,Core-Periphery,True,20.8,25.0,26.561999999999998,20.8,46.1,1.4905149051490514,2.23,0.49,0.96,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 95.6989247311828(+0.956989247311828)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 98.9247311827957(+0.010752688172043036)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.580645161290324(+0.7741935483870968)', 'propagation_cost': 'propagation_cost percentile: 71.50537634408602(+0.2849462365591398)', 'core_size': 'core_size percentile: 79.03225806451613(+0.20967741935483872)'}",LOC,186
1599,"['findbugs', 'java', 'security-audit', 'owasp', 'taint-analysis', 'code-analysis', 'security', 'bytecode', 'cwe', 'static-analysis']",find-sec-bugs/find-sec-bugs,25056,832,Hierarchical,False,0.4,51.4,0.67,0.1,11.9,3.3205619412515963,4.1,1.98,0.38,1.74,"{'useful_comment_density': 'useful_comment_density percentile: 38.297872340425535(+0.3829787234042554)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 3.1914893617021276(+0.9680851063829787)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.340425531914892(+0.7765957446808511)', 'propagation_cost': 'propagation_cost percentile: 0.5319148936170213(+0.9946808510638298)', 'core_size': 'core_size percentile: 1.5957446808510638(+0.9840425531914893)'}",LOC,188
1603,"['wifi', 'security', 'infosec', 'siem', 'graylog']",lennartkoopmann/nzyme,1842,70,Core-Periphery,True,6.2,33.3,17.969,0.0,2.6,3.8002171552660156,2.43,1.29,0.1,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 10.169491525423728(+0.10169491525423728)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.35593220338983(+0.6864406779661018)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 64.40677966101696(+0.35593220338983045)', 'propagation_cost': 'propagation_cost percentile: 38.983050847457626(+0.6101694915254238)', 'core_size': 'core_size percentile: 32.48587570621469(+0.675141242937853)'}",LOC,177
1604,"['synchronization', 'file-sharing', 'distributed', 'security']",Hive2Hive/Hive2Hive,23915,1657,Core-Periphery,True,12.8,24.8,28.131999999999998,2.0,17.6,6.928705833159104,2.18,0.56,0.61,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 60.989010989010985(+0.6098901098901098)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.53846153846154(+0.6346153846153846)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 62.637362637362635(+0.37362637362637363)', 'propagation_cost': 'propagation_cost percentile: 77.47252747252747(+0.22527472527472525)', 'core_size': 'core_size percentile: 66.48351648351648(+0.3351648351648352)'}",LOC,182
1605,"['spring', 'spring-boot', 'encryptable-properties', 'encryption', 'webapp', 'website', 'web', 'java', 'java-8', 'java8', 'security', 'spring-boot2', 'spring-boot-starter', 'spring-boot-2']",ulisesbocchio/jasypt-spring-boot,1790,66,Core-Periphery,True,7.8,21.6,20.223,0.0,16.1,3.687150837988827,2.79,1.09,0.66,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 65.68047337278107(+0.6568047337278107)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.84023668639053(+0.6715976331360946)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 63.31360946745562(+0.3668639053254438)', 'propagation_cost': 'propagation_cost percentile: 47.337278106508876(+0.5266272189349113)', 'core_size': 'core_size percentile: 43.19526627218935(+0.5680473372781065)'}",LOC,169
1606,"['java', 'scala', 'play-framework', 'security', 'authentication', 'authorization', 'cas', 'oauth', 'saml', 'openid-connect', 'ldap', 'jwt', 'sql', 'mongodb', 'login', 'social-login', 'logout', 'facebook', 'twitter']",pac4j/play-pac4j,1131,0,Core-Periphery,True,7.4,22.2,12.482999999999999,0.0,11.1,0.0,3.38,1.54,0.42,1.42,"{'useful_comment_density': 'useful_comment_density percentile: 42.391304347826086(+0.42391304347826086)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 35.869565217391305(+0.6413043478260869)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.282608695652176(+0.7771739130434783)', 'propagation_cost': 'propagation_cost percentile: 10.869565217391305(+0.8913043478260869)', 'core_size': 'core_size percentile: 35.32608695652174(+0.6467391304347825)'}",LOC,92
1608,"['android', 'security', 'reverse', 'engineer', 'malware', 'malware-analysis', 'dalvik', 'opcodes', 'trojan', 'ransomware', 'droidefense', 'engine', 'static-analysis', 'static-code-analysis', 'dynamic-analysis', 'dynamic-code-analysis']",droidefense/engine,90190,10466,Core-Periphery,True,8.5,27.2,17.835,3.3,12.4,11.604390730679675,2.38,1.03,0.29,1.06,"{'useful_comment_density': 'useful_comment_density percentile: 29.473684210526315(+0.29473684210526313)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.263157894736842(+0.7473684210526315)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.42105263157895(+0.31578947368421056)', 'propagation_cost': 'propagation_cost percentile: 54.73684210526316(+0.45263157894736844)', 'core_size': 'core_size percentile: 42.10526315789474(+0.5789473684210527)'}",LOC,95
1609,"['waf', 'http-proxy', 'littleproxy', 'firewall', 'security']",chengdedeng/waf,5569,387,Multi-Core,False,4.3,29.0,6.6370000000000005,3.2,20.1,6.949182977195188,2.88,1.62,0.61,0.65,"{'useful_comment_density': 'useful_comment_density percentile: 60.84656084656085(+0.6084656084656085)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.87301587301587(+0.3412698412698413)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.78306878306879(+0.31216931216931215)', 'propagation_cost': 'propagation_cost percentile: 11.11111111111111(+0.8888888888888888)', 'core_size': 'core_size percentile: 27.24867724867725(+0.7275132275132274)'}",LOC,189
1610,"['pincode', 'security', 'fingerprint-authentication', 'authentication', 'pattern-lock', 'android-library']",kevalpatel2106/PasscodeView,2894,370,Core-Periphery,True,33.3,33.3,39.815,0.0,32.0,12.785072563925363,1.95,0.15,0.91,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 91.30434782608695(+0.9130434782608695)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 21.195652173913043(+0.7880434782608695)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.21739130434783(+0.09782608695652172)', 'propagation_cost': 'propagation_cost percentile: 92.93478260869566(+0.07065217391304345)', 'core_size': 'core_size percentile: 92.3913043478261(+0.07608695652173907)'}",LOC,184
1613,"['nmap', 'security', 'cybersecurity', 'network-analysis', 'monitoring', 'sysadmin']",danicuestasuarez/NMapGUI,1261,0,Core-Periphery,True,6.1,30.3,25.528000000000002,0.0,0.2,0.0,2.54,1.08,0.01,1.45,"{'useful_comment_density': 'useful_comment_density percentile: 0.8849557522123894(+0.008849557522123894)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.51327433628319(+0.6548672566371682)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 20.79646017699115(+0.7920353982300885)', 'propagation_cost': 'propagation_cost percentile: 65.48672566371681(+0.3451327433628319)', 'core_size': 'core_size percentile: 26.991150442477878(+0.7300884955752213)'}",LOC,113
1616,"['scim', 'iam', 'security', 'osiam', 'oauth2']",osiam/osiam,10810,749,Hierarchical,False,3.8,30.2,8.702,1.9,17.4,6.928769657724329,2.93,1.42,0.57,0.94,"{'useful_comment_density': 'useful_comment_density percentile: 56.9377990430622(+0.569377990430622)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 41.6267942583732(+0.583732057416268)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 64.5933014354067(+0.354066985645933)', 'propagation_cost': 'propagation_cost percentile: 25.83732057416268(+0.7416267942583733)', 'core_size': 'core_size percentile: 32.535885167464116(+0.6746411483253588)'}",LOC,209
1617,"['nfc', 'android-nfc', 'security', 'security-audit', 'android']",nfcgate/nfcgate,8754,530,Core-Periphery,True,13.3,23.3,11.062000000000001,3.3,19.6,6.054375142791867,2.4,1.02,0.62,0.76,"{'useful_comment_density': 'useful_comment_density percentile: 62.43386243386244(+0.6243386243386244)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.34391534391534(+0.34656084656084657)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.73015873015873(+0.41269841269841273)', 'propagation_cost': 'propagation_cost percentile: 31.746031746031747(+0.6825396825396826)', 'core_size': 'core_size percentile: 65.87301587301587(+0.3412698412698413)'}",LOC,189
1619,"['owasp', 'sonar-plugin', 'nvd', 'vulnerabilities', 'component-analysis', 'security', 'visibility', 'appsec', 'sonarqube', 'vulnerable-components', 'software-security']",stevespringett/dependency-check-sonar-plugin,18146,0,Hierarchical,False,0.0,0.0,10.0,0.0,0.0,0.0,3.6,1.64,0.0,1.96,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 3.1707317073170733(+0.9682926829268292)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 0.4878048780487805(+0.9951219512195122)', 'propagation_cost': 'propagation_cost percentile: 34.63414634146341(+0.653658536585366)', 'core_size': 'core_size percentile: 1.2195121951219512(+0.9878048780487805)'}",LOC,205
1620,"['java', 'security', 'javaee', 'soteria', 'jsr-375']",javaee/security-soteria,7438,1248,Hierarchical,False,1.9,54.8,1.984,0.0,13.1,16.77870395267545,3.28,1.9,0.39,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 39.010989010989015(+0.39010989010989017)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 9.340659340659341(+0.9065934065934066)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 91.75824175824175(+0.08241758241758249)', 'propagation_cost': 'propagation_cost percentile: 1.098901098901099(+0.989010989010989)', 'core_size': 'core_size percentile: 8.791208791208792(+0.9120879120879121)'}",LOC,182
1624,"['opensource', 'security', 'risk', 'human-rights-defenders', 'activism', 'infosec', 'journalism', 'hacking', 'lessons', 'travel', 'advice', 'encryption', 'umbrella', 'snowden', 'crypto', 'protest']",securityfirst/Umbrella_android,10267,462,Core-Periphery,True,58.3,58.3,56.083999999999996,1.9,0.9,4.499853900847375,1.16,0.08,0.02,1.06,"{'useful_comment_density': 'useful_comment_density percentile: 1.9138755980861244(+0.019138755980861243)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 41.6267942583732(+0.583732057416268)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.15311004784689(+0.47846889952153115)', 'propagation_cost': 'propagation_cost percentile: 95.69377990430623(+0.043062200956937746)', 'core_size': 'core_size percentile: 96.65071770334929(+0.03349282296650714)'}",LOC,209
1625,"['password-manager', 'password-generator', 'android-library', 'security', 'openid']",openid/OpenYOLO-Android,13649,652,Hierarchical,False,2.3,28.8,5.617000000000001,1.8,15.7,4.776906733094,3.31,1.66,0.51,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 51.351351351351354(+0.5135135135135136)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.03603603603604(+0.6396396396396397)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.0(+0.5)', 'propagation_cost': 'propagation_cost percentile: 14.864864864864865(+0.8513513513513513)', 'core_size': 'core_size percentile: 19.594594594594593(+0.8040540540540541)'}",LOC,222
1627,"['java', 'vertx', 'security', 'authentication', 'authorization', 'cas', 'oauth', 'saml', 'openid-connect', 'ldap', 'jwt', 'sql', 'mongodb', 'login', 'social-login', 'logout', 'facebook', 'twitter']",pac4j/vertx-pac4j,1866,0,Borderline Core-Periphery,True,4.5,20.5,13.171,0.0,11.7,0.0,3.68,1.66,0.5,1.52,"{'useful_comment_density': 'useful_comment_density percentile: 49.714285714285715(+0.49714285714285716)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.142857142857142(+0.6885714285714286)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 17.142857142857142(+0.8285714285714286)', 'propagation_cost': 'propagation_cost percentile: 16.0(+0.84)', 'core_size': 'core_size percentile: 17.714285714285715(+0.8228571428571427)'}",LOC,175
1629,"['android', 'security', 'third-party-library', 'static-analysis', 'detection', 'library-api', 'semantic-versioning']",reddr/LibScout,7311,248,Core-Periphery,True,45.5,45.5,39.113,6.5,21.5,3.3921488168513196,1.66,0.2,0.67,0.79,"{'useful_comment_density': 'useful_comment_density percentile: 67.2316384180791(+0.672316384180791)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.09604519774011(+0.2090395480225989)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 41.80790960451977(+0.5819209039548023)', 'propagation_cost': 'propagation_cost percentile: 86.44067796610169(+0.1355932203389831)', 'core_size': 'core_size percentile: 93.78531073446328(+0.06214689265536719)'}",LOC,177
1630,"['backend', 'generator', 'java', 'service-oriented-architecture', 'performant', 'cassandra', 'client', 'algorithms', 'dispatcher', 'worker-service', 'exceptions', 'geoservices', 'metrics', 'geometry', 'play-framework', 'networking', 'thread-pool', 'tutorial', 'security', 'scalable']",vangav/vos_backend,34024,2405,Borderline Core-Periphery,True,4.1,27.4,2.418,2.2,48.9,7.06853985422055,3.56,1.62,0.96,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 96.34146341463415(+0.9634146341463414)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 35.97560975609756(+0.6402439024390244)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.46341463414635(+0.33536585365853655)', 'propagation_cost': 'propagation_cost percentile: 6.097560975609756(+0.9390243902439025)', 'core_size': 'core_size percentile: 31.70731707317073(+0.6829268292682927)'}",LOC,164
1632,"['camera', 'evidence', 'security', 'privacy', 'encryption']",guardianproject/CameraV,28229,2944,Core-Periphery,True,30.8,38.3,24.136999999999997,7.5,14.5,10.428991462680221,1.29,0.47,0.45,0.37,"{'useful_comment_density': 'useful_comment_density percentile: 44.91017964071856(+0.4491017964071856)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 85.02994011976048(+0.14970059880239517)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.8443113772455(+0.22155688622754496)', 'propagation_cost': 'propagation_cost percentile: 70.05988023952096(+0.29940119760479034)', 'core_size': 'core_size percentile: 83.23353293413173(+0.1676646706586827)'}",LOC,167
1633,"['security', 'oauth', 'oauth2', 'jwt', 'vertx', 'async', 'reactive']",vert-x3/vertx-auth,9681,624,Core-Periphery,True,6.4,23.4,7.3389999999999995,0.0,19.9,6.4456151224047105,3.36,1.39,0.64,1.33,"{'useful_comment_density': 'useful_comment_density percentile: 64.14141414141415(+0.6414141414141414)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.818181818181818(+0.9318181818181819)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.101010101010104(+0.39898989898989895)', 'propagation_cost': 'propagation_cost percentile: 18.68686868686869(+0.813131313131313)', 'core_size': 'core_size percentile: 42.42424242424242(+0.5757575757575758)'}",LOC,198
1635,"['android', 'security', 'pentesting', 'java', 'mobile', 'mwr', 'drozer']",mwrlabs/drozer-agent,4305,42,Core-Periphery,True,9.0,23.1,23.125999999999998,0.0,2.9,0.975609756097561,2.66,0.97,0.03,1.66,"{'useful_comment_density': 'useful_comment_density percentile: 2.7027027027027026(+0.027027027027027025)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 12.972972972972974(+0.8702702702702703)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.08108108108108(+0.7891891891891892)', 'propagation_cost': 'propagation_cost percentile: 53.513513513513516(+0.46486486486486484)', 'core_size': 'core_size percentile: 49.189189189189186(+0.5081081081081081)'}",LOC,185
1637,"['gpg', 'batch-job', 'bouncy-castle', 'security', 'openpgp', 'bouncycastle', 'encryption', 'pgp', 'gnupg', 'sign', 'key-derivator', 'jvm', 'java', 'key-derivative-function', 'rfc4880', 'osgi']",neuhalje/bouncy-gpg,10226,848,Hierarchical,False,1.7,21.4,9.703,0.6,16.4,8.292587522002739,3.23,1.61,0.53,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 53.333333333333336(+0.5333333333333333)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 18.333333333333332(+0.8166666666666668)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.38095238095238(+0.2761904761904762)', 'propagation_cost': 'propagation_cost percentile: 29.047619047619047(+0.7095238095238094)', 'core_size': 'core_size percentile: 9.523809523809524(+0.9047619047619048)'}",LOC,210
1638,"['owasp', 'appsec', 'security', 'component-analysis', 'nvd', 'vulnerabilities', 'visibility', 'jenkins-plugin', 'software-security', 'devops', 'owasp-dependencycheck']",jenkinsci/dependency-check-plugin,2114,84,Hierarchical,False,0.0,6.2,17.773,3.1,35.3,3.9735099337748347,3.17,1.58,0.93,0.66,"{'useful_comment_density': 'useful_comment_density percentile: 93.25842696629213(+0.9325842696629213)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 68.53932584269663(+0.31460674157303375)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 65.1685393258427(+0.348314606741573)', 'propagation_cost': 'propagation_cost percentile: 37.07865168539326(+0.6292134831460674)', 'core_size': 'core_size percentile: 4.775280898876405(+0.952247191011236)'}",LOC,178
1639,"['cracked', 'minecraft', 'sponge', '2fa', 'authentication', 'auth', 'security', 'plugin', 'mod']",games647/FlexibleLogin,2920,0,Core-Periphery,True,58.2,58.2,57.88399999999999,0.0,2.9,0.0,1.77,0.01,0.07,1.69,"{'useful_comment_density': 'useful_comment_density percentile: 6.629834254143646(+0.06629834254143646)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 20.994475138121548(+0.7900552486187845)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 10.220994475138122(+0.8977900552486188)', 'propagation_cost': 'propagation_cost percentile: 99.4475138121547(+0.005524861878453038)', 'core_size': 'core_size percentile: 99.4475138121547(+0.005524861878453038)'}",LOC,181
1640,"['security', 'logging', 'logback', 'java', 'log4j']",javabeanz/owasp-security-logging,2334,172,Borderline Core-Periphery,True,4.6,26.2,5.3020000000000005,0.0,32.5,7.369323050556983,3.67,1.76,0.92,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 92.3913043478261(+0.923913043478261)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.27173913043478(+0.7472826086956522)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.08695652173913(+0.23913043478260876)', 'propagation_cost': 'propagation_cost percentile: 3.8043478260869565(+0.9619565217391305)', 'core_size': 'core_size percentile: 20.108695652173914(+0.798913043478261)'}",LOC,184
1641,"['bytecode', 'analyzer', 'java', 'security', 'bughunting', 'json', 'callgraph', 'analysis', 'static-analysis']",fergarrui/custom-bytecode-analyzer,2275,60,Hierarchical,False,3.4,25.4,20.77,0.0,0.9,2.6373626373626373,2.58,1.39,0.01,1.18,"{'useful_comment_density': 'useful_comment_density percentile: 0.5434782608695652(+0.005434782608695652)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 26.630434782608695(+0.7336956521739131)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.891304347826086(+0.45108695652173914)', 'propagation_cost': 'propagation_cost percentile: 48.369565217391305(+0.5163043478260869)', 'core_size': 'core_size percentile: 12.5(+0.875)'}",LOC,184
1642,"['eet', 'webservices', 'e-government', 'security', 'soap', 'eet-client']",todvora/eet-client,2037,0,Hierarchical,False,2.8,26.8,13.767000000000001,0.0,10.3,0.0,3.68,1.71,0.41,1.56,"{'useful_comment_density': 'useful_comment_density percentile: 41.24293785310734(+0.4124293785310734)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.531073446327685(+0.7146892655367232)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 15.819209039548022(+0.8418079096045197)', 'propagation_cost': 'propagation_cost percentile: 17.51412429378531(+0.8248587570621468)', 'core_size': 'core_size percentile: 11.299435028248588(+0.8870056497175142)'}",LOC,177
1644,"['java', 'jax-rs', 'security', 'authentication', 'authorization', 'cas', 'oauth', 'saml', 'openid-connect', 'ldap', 'jwt', 'sql', 'mongodb', 'login', 'social-login', 'logout', 'facebook', 'twitter']",pac4j/jax-rs-pac4j,2418,80,Hierarchical,False,3.1,20.0,22.721999999999998,0.0,13.5,3.3085194375516958,3.12,1.35,0.57,1.2,"{'useful_comment_density': 'useful_comment_density percentile: 57.142857142857146(+0.5714285714285715)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 24.175824175824175(+0.7582417582417582)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 55.494505494505496(+0.44505494505494503)', 'propagation_cost': 'propagation_cost percentile: 53.2967032967033(+0.467032967032967)', 'core_size': 'core_size percentile: 12.087912087912088(+0.8791208791208791)'}",LOC,182
1647,"['ss7', 'diameter', 'security', 'firewall', 'signalling', 'telecom', 'sigtran', 'encryption']",P1sec/SigFW,10037,3712,Core-Periphery,True,7.1,26.2,14.683,9.5,25.8,36.98316229949188,1.96,1.07,0.82,0.07,"{'useful_comment_density': 'useful_comment_density percentile: 81.73076923076923(+0.8173076923076923)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 93.99038461538461(+0.06009615384615387)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.03846153846153(+0.00961538461538467)', 'propagation_cost': 'propagation_cost percentile: 44.71153846153846(+0.5528846153846154)', 'core_size': 'core_size percentile: 48.07692307692308(+0.5192307692307692)'}",LOC,208
1648,"['jenkins', 'jenkins-plugin', 'security', 'authorization']",jenkinsci/role-strategy-plugin,1711,20,Core-Periphery,True,48.0,48.0,49.44,0.0,29.1,1.168907071887785,2.23,0.06,0.89,1.28,"{'useful_comment_density': 'useful_comment_density percentile: 89.08045977011494(+0.8908045977011494)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.333333333333336(+0.6666666666666665)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 38.50574712643678(+0.6149425287356322)', 'propagation_cost': 'propagation_cost percentile: 95.97701149425288(+0.04022988505747122)', 'core_size': 'core_size percentile: 97.70114942528735(+0.022988505747126454)'}",LOC,174
1649,"['security', 'authentication', 'java', 'minecraft', 'bukkit']",lenis0012/LoginSecurity-2,4391,104,Core-Periphery,True,46.7,48.0,47.483999999999995,1.3,15.4,2.3684809838305623,1.83,0.11,0.5,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 50.264550264550266(+0.5026455026455027)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.507936507936506(+0.6349206349206349)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 41.7989417989418(+0.582010582010582)', 'propagation_cost': 'propagation_cost percentile: 94.17989417989418(+0.05820105820105823)', 'core_size': 'core_size percentile: 95.23809523809524(+0.04761904761904759)'}",LOC,189
1653,"['security', 'authentication', 'mobile-security', 'banking-applications', 'signed-requests', 'protocol', 'encryption', 'banking', 'authorization']",lime-company/powerauth-crypto,3424,279,Hierarchical,False,2.8,23.9,9.145,1.4,54.1,8.14836448598131,3.61,1.8,0.98,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 97.87234042553192(+0.9787234042553191)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.159574468085104(+0.598404255319149)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.12765957446808(+0.22872340425531917)', 'propagation_cost': 'propagation_cost percentile: 10.106382978723405(+0.898936170212766)', 'core_size': 'core_size percentile: 10.106382978723405(+0.898936170212766)'}",LOC,188
