,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
614,[],nikhilk/scriptsharp,59737,2249,Borderline Core-Periphery,True,5.0,28.5,5.297999999999999,2.2,21.6,3.7648358638699633,3.39,1.28,0.5,1.61,"{'useful_comment_density': 'useful_comment_density percentile: 49.57983193277311(+0.4957983193277311)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 19.327731092436974(+0.8067226890756303)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.327731092436974(+0.8067226890756303)', 'propagation_cost': 'propagation_cost percentile: 31.932773109243698(+0.680672268907563)', 'core_size': 'core_size percentile: 40.33613445378151(+0.5966386554621849)'}",LOC,119
820,"['smtp4dev', 'smtp-server', 'linux', 'windows', 'macosx']",rnwood/smtp4dev,1101,128,Borderline Core-Periphery,True,5.3,26.3,8.31,0.0,0.7,11.625794732061761,2.37,1.5,0.04,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 3.8461538461538463(+0.038461538461538464)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.0(+0.75)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 92.3076923076923(+0.07692307692307693)', 'propagation_cost': 'propagation_cost percentile: 15.384615384615385(+0.8461538461538461)', 'core_size': 'core_size percentile: 34.61538461538461(+0.6538461538461539)'}",LOC,26
761,"['expression-evaluator', 'c-sharp', 'lambda-expressions']",davideicardi/DynamicExpresso,4713,188,Core-Periphery,True,6.6,50.8,24.913,8.2,11.3,3.988966687884574,1.51,0.74,0.2,0.57,"{'useful_comment_density': 'useful_comment_density percentile: 20.0(+0.2)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 80.8695652173913(+0.19130434782608702)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.73913043478261(+0.3826086956521739)', 'propagation_cost': 'propagation_cost percentile: 78.26086956521739(+0.21739130434782608)', 'core_size': 'core_size percentile: 47.82608695652174(+0.5217391304347826)'}",LOC,115
799,"['rules-engine', 'rete', 'c-sharp', 'rules', 'nrules', 'dsl', 'rule-engine']",NRules/NRules,18762,1878,Core-Periphery,True,15.3,20.1,19.255,2.0,22.7,10.009593859929646,2.15,0.66,0.55,0.94,"{'useful_comment_density': 'useful_comment_density percentile: 54.83870967741935(+0.5483870967741935)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 27.956989247311828(+0.7204301075268817)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 78.49462365591398(+0.21505376344086016)', 'propagation_cost': 'propagation_cost percentile: 66.12903225806451(+0.33870967741935487)', 'core_size': 'core_size percentile: 68.27956989247312(+0.3172043010752688)'}",LOC,186
757,"['rdp-gateway', 'remote-desktop', 'browser', 'ssh', 'rdp', 'ssh-gateway', 'html', 'web']",cedrozor/myrtille,6407,268,Borderline Core-Periphery,True,5.0,62.0,4.446000000000001,2.5,33.6,4.182924925862338,3.08,1.47,0.7,0.91,"{'useful_comment_density': 'useful_comment_density percentile: 69.7841726618705(+0.697841726618705)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.64028776978417(+0.5035971223021583)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.71223021582734(+0.4028776978417266)', 'propagation_cost': 'propagation_cost percentile: 12.23021582733813(+0.8776978417266187)', 'core_size': 'core_size percentile: 41.007194244604314(+0.5899280575539568)'}",LOC,139
780,[],jaquadro/NBTExplorer,13472,674,Core-Periphery,True,11.1,25.7,10.687000000000001,7.6,15.1,5.002969121140143,1.69,0.79,0.3,0.6,"{'useful_comment_density': 'useful_comment_density percentile: 30.322580645161292(+0.3032258064516129)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 82.25806451612904(+0.1774193548387096)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.064516129032256(+0.41935483870967744)', 'propagation_cost': 'propagation_cost percentile: 52.903225806451616(+0.47096774193548385)', 'core_size': 'core_size percentile: 68.06451612903226(+0.31935483870967746)'}",LOC,155
754,"['c-sharp', 'monogame', 'ansi', 'console', 'ascii', 'game-engine', 'gamedev', 'roguelike']",SadConsole/SadConsole,19858,861,Core-Periphery,True,15.5,43.1,16.201,3.5,34.9,4.335784066874812,2.56,0.71,0.78,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 77.77777777777777(+0.7777777777777777)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.61904761904762(+0.5238095238095238)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.5026455026455(+0.544973544973545)', 'propagation_cost': 'propagation_cost percentile: 60.84656084656085(+0.3915343915343915)', 'core_size': 'core_size percentile: 67.72486772486772(+0.3227513227513228)'}",LOC,189
709,[],aritchie/userdialogs,10799,216,Hierarchical,False,1.7,33.0,10.2,3.5,31.6,2.0001852023335496,3.09,1.35,0.7,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 69.73684210526316(+0.6973684210526316)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.1578947368421(+0.368421052631579)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.89473684210526(+0.6710526315789473)', 'propagation_cost': 'propagation_cost percentile: 47.36842105263158(+0.5263157894736842)', 'core_size': 'core_size percentile: 18.092105263157894(+0.8190789473684211)'}",LOC,152
689,[],PlayFab/consuldotnet,5350,288,Core-Periphery,True,53.4,53.4,52.2,15.5,29.0,5.383177570093458,0.99,0.02,0.6,0.37,"{'useful_comment_density': 'useful_comment_density percentile: 59.67741935483871(+0.5967741935483871)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.7741935483871(+0.03225806451612897)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.12903225806451(+0.33870967741935487)', 'propagation_cost': 'propagation_cost percentile: 99.19354838709677(+0.008064516129032313)', 'core_size': 'core_size percentile: 99.19354838709677(+0.008064516129032313)'}",LOC,124
725,"['quartz-scheduler', 'ui', 'dotnet']",guryanovev/CrystalQuartz,6972,840,Hierarchical,False,1.5,35.9,3.977,0.3,11.0,12.048192771084338,3.03,1.82,0.25,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 25.0(+0.25)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 14.285714285714286(+0.8571428571428571)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 89.28571428571429(+0.10714285714285708)', 'propagation_cost': 'propagation_cost percentile: 10.714285714285714(+0.8928571428571429)', 'core_size': 'core_size percentile: 7.142857142857143(+0.9285714285714286)'}","TOPIC ['quartz-scheduler', 'ui', 'dotnet']",28
867,"['terraria', 'tmodloader', 'terraria-modding-api', 'steam', 'api']",blushiemagic/tModLoader,38055,683,Core-Periphery,True,29.6,6.7,30.915,6.5,25.1,1.7947707265799502,2.11,0.25,0.54,1.32,"{'useful_comment_density': 'useful_comment_density percentile: 54.037267080745345(+0.5403726708074534)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.35403726708075(+0.3664596273291925)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 4.968944099378882(+0.9503105590062111)', 'propagation_cost': 'propagation_cost percentile: 86.95652173913044(+0.13043478260869562)', 'core_size': 'core_size percentile: 88.19875776397515(+0.11801242236024848)'}",LOC,161
738,"['crypto-csharp', 'openpgp']",bcgit/bc-csharp,186664,25428,Borderline Core-Periphery,True,4.4,19.9,11.25,5.2,14.9,13.622337461963744,2.4,1.27,0.24,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 24.444444444444443(+0.24444444444444444)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.333333333333336(+0.6666666666666665)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.77777777777777(+0.2222222222222223)', 'propagation_cost': 'propagation_cost percentile: 48.888888888888886(+0.5111111111111112)', 'core_size': 'core_size percentile: 24.444444444444443(+0.7555555555555555)'}",LOC,45
721,"['netcore', 'portable', 'twitter', 'csharp', 'dotnet', 'dotnet-core', 'twitter-api', 'twitter-streaming-api', 'twitter-bot', 'twitter-oauth', 'tweetinvi', 'xamarin', 'dotnet-standard', 'dotnet-framework']",linvi/tweetinvi,33219,270,Core-Periphery,True,26.9,32.3,32.254,2.2,24.2,0.8127878623679219,2.4,0.24,0.52,1.64,"{'useful_comment_density': 'useful_comment_density percentile: 52.0(+0.52)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.0(+0.66)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 2.0(+0.98)', 'propagation_cost': 'propagation_cost percentile: 88.0(+0.12)', 'core_size': 'core_size percentile: 88.0(+0.12)'}","TOPIC ['netcore', 'portable', 'twitter', 'dotnet', 'dotnet-core', 'twitter-api', 'twitter-streaming-api', 'twitter-bot', 'twitter-oauth', 'tweetinvi', 'xamarin', 'dotnet-standard', 'dotnet-framework']",50
672,[],GuillaumeSalles/redux.NET,1379,124,Hierarchical,False,2.6,27.3,6.544,0.0,21.5,8.992023205221175,3.12,1.78,0.49,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 48.78048780487805(+0.4878048780487805)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 24.390243902439025(+0.7560975609756098)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.2439024390244(+0.09756097560975605)', 'propagation_cost': 'propagation_cost percentile: 4.878048780487805(+0.951219512195122)', 'core_size': 'core_size percentile: 17.073170731707318(+0.8292682926829268)'}",LOC,41
645,"['powershell', 'visual-studio', 'microsoft']",adamdriscoll/poshtools,64347,9398,Core-Periphery,True,29.9,35.4,21.237,6.7,30.9,14.605187499028705,1.58,0.36,0.64,0.58,"{'useful_comment_density': 'useful_comment_density percentile: 64.40677966101696(+0.6440677966101696)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 66.94915254237289(+0.33050847457627114)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 74.57627118644068(+0.2542372881355932)', 'propagation_cost': 'propagation_cost percentile: 76.27118644067797(+0.23728813559322035)', 'core_size': 'core_size percentile: 87.28813559322033(+0.1271186440677967)'}",LOC,118
712,"['dnn', 'dnncms', 'dotnetnuke']",dnnsoftware/Dnn.Platform,189559,11899,Core-Periphery,True,14.8,26.2,16.219,6.2,50.1,6.277201293528664,2.53,0.43,0.91,1.19,"{'useful_comment_density': 'useful_comment_density percentile: 90.9090909090909(+0.9090909090909091)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.13636363636363(+0.48863636363636365)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 29.545454545454547(+0.7045454545454546)', 'propagation_cost': 'propagation_cost percentile: 75.0(+0.25)', 'core_size': 'core_size percentile: 81.81818181818181(+0.18181818181818188)'}",LOC,44
697,[],xamarin/xamarin-forms-book-samples,54085,16454,Hierarchical,False,0.2,50.3,0.073,0.0,49.8,30.422483128408984,3.92,1.98,0.84,1.1,"{'useful_comment_density': 'useful_comment_density percentile: 84.0909090909091(+0.8409090909090909)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 0.0(+1.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.15151515151516(+0.09848484848484844)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 1.5151515151515151(+0.9848484848484849)'}",LOC,132
737,[],SaladLab/Json.Net.Unity3D,57057,2913,Core-Periphery,True,23.6,28.3,21.781,13.8,13.6,5.105420894894579,1.33,0.36,0.24,0.73,"{'useful_comment_density': 'useful_comment_density percentile: 23.96694214876033(+0.2396694214876033)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.21487603305785(+0.05785123966942152)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 33.05785123966942(+0.6694214876033058)', 'propagation_cost': 'propagation_cost percentile: 79.33884297520662(+0.20661157024793383)', 'core_size': 'core_size percentile: 84.29752066115702(+0.15702479338842978)'}",LOC,121
779,"['display', 'brightness', 'gamma', 'correction', 'sunrise', 'sunset', 'eye-strain']",Tyrrrz/LightBulb,1658,0,Multi-Core,False,4.0,26.0,6.88,0.0,33.1,0.0,4.08,1.7,0.78,1.6,"{'useful_comment_density': 'useful_comment_density percentile: 77.77777777777777(+0.7777777777777777)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.22222222222222(+0.7777777777777777)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 17.59259259259259(+0.8240740740740741)', 'propagation_cost': 'propagation_cost percentile: 5.555555555555555(+0.9444444444444444)', 'core_size': 'core_size percentile: 24.074074074074073(+0.7592592592592592)'}",LOC,54
906,"['conversion', 'visual-studio-2017', 'csproj-tooling', 'csproj', 'migration', 'migrate']",hvanbakel/CsprojToVs2017,9088,166,Core-Periphery,True,10.2,22.9,8.687999999999999,0.5,16.0,1.8265845070422535,2.96,0.98,0.37,1.61,"{'useful_comment_density': 'useful_comment_density percentile: 37.03703703703704(+0.3703703703703704)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 9.25925925925926(+0.9074074074074073)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 29.62962962962963(+0.7037037037037037)', 'propagation_cost': 'propagation_cost percentile: 39.25925925925926(+0.6074074074074074)', 'core_size': 'core_size percentile: 62.96296296296296(+0.3703703703703704)'}",LOC,135
664,[],icsharpcode/RefactoringEssentials,72086,7984,Hierarchical,False,1.6,56.5,3.02,2.0,19.2,11.075659628776739,3.26,1.65,0.41,1.2,"{'useful_comment_density': 'useful_comment_density percentile: 41.07142857142857(+0.4107142857142857)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 14.285714285714286(+0.8571428571428571)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.07142857142857(+0.3392857142857143)', 'propagation_cost': 'propagation_cost percentile: 18.75(+0.8125)', 'core_size': 'core_size percentile: 16.517857142857142(+0.8348214285714286)'}",LOC,112
841,[],OPCFoundation/UA-.NETStandard,312766,96800,Core-Periphery,True,7.5,25.8,11.377,13.7,51.9,30.949655653108078,2.36,1.23,0.93,0.2,"{'useful_comment_density': 'useful_comment_density percentile: 93.33333333333333(+0.9333333333333332)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 90.0(+0.1)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.0(+0.1)', 'propagation_cost': 'propagation_cost percentile: 36.666666666666664(+0.6333333333333333)', 'core_size': 'core_size percentile: 40.0(+0.6)'}",LOC,30
835,[],TeamSirenix/odin-serializer,11004,1128,Core-Periphery,True,9.7,22.0,16.141,5.4,67.5,10.25081788440567,1.98,0.7,0.94,0.34,"{'useful_comment_density': 'useful_comment_density percentile: 94.15584415584415(+0.9415584415584415)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.87012987012987(+0.20129870129870128)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 86.36363636363636(+0.1363636363636364)', 'propagation_cost': 'propagation_cost percentile: 68.83116883116882(+0.31168831168831174)', 'core_size': 'core_size percentile: 61.03896103896104(+0.3896103896103896)'}",LOC,154
734,"['vlc', 'dotnet', 'vlc-libvlc', 'vlc-wpf']",ZeBobo5/Vlc.DotNet,6763,78,Multi-Core,False,4.6,24.5,6.733,0.7,30.9,1.1533343190891616,3.62,1.32,0.65,1.65,"{'useful_comment_density': 'useful_comment_density percentile: 64.92537313432835(+0.6492537313432836)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.791044776119403(+0.832089552238806)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.65671641791045(+0.8134328358208955)', 'propagation_cost': 'propagation_cost percentile: 29.850746268656717(+0.7014925373134328)', 'core_size': 'core_size percentile: 38.43283582089552(+0.6156716417910448)'}",LOC,134
895,[],dotnet/roslyn-analyzers,146183,2333,Hierarchical,False,0.5,24.8,1.758,4.8,10.6,1.5959448089039083,3.65,1.84,0.18,1.63,"{'useful_comment_density': 'useful_comment_density percentile: 17.91044776119403(+0.1791044776119403)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.32835820895522(+0.6567164179104478)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 2.985074626865672(+0.9701492537313433)', 'propagation_cost': 'propagation_cost percentile: 7.462686567164179(+0.9253731343283582)', 'core_size': 'core_size percentile: 8.955223880597014(+0.9104477611940298)'}",LOC,67
728,"['azure', 'letsencrypt', 'azure-functions', 'azure-webapp', 'azure-webjob']",sjkp/letsencrypt-siteextension,3797,24,Hierarchical,False,2.9,22.1,5.473,0.0,15.4,0.6320779562812747,3.66,1.58,0.34,1.74,"{'useful_comment_density': 'useful_comment_density percentile: 33.944954128440365(+0.33944954128440363)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 9.63302752293578(+0.9036697247706422)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.513761467889907(+0.8348623853211009)', 'propagation_cost': 'propagation_cost percentile: 19.26605504587156(+0.8073394495412844)', 'core_size': 'core_size percentile: 22.93577981651376(+0.7706422018348624)'}",LOC,109
717,[],spring-projects/spring-net,135578,11000,Hierarchical,False,0.5,22.3,3.38,2.9,76.7,8.113410730354483,4.13,1.74,1.0,1.39,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 17.391304347826086(+0.826086956521739)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 43.47826086956522(+0.5652173913043478)', 'propagation_cost': 'propagation_cost percentile: 17.391304347826086(+0.826086956521739)', 'core_size': 'core_size percentile: 8.695652173913043(+0.9130434782608695)'}",LOC,69
813,"['aspnetcore', 'oauth2', 'social-authentication']",aspnet-contrib/AspNet.Security.OAuth.Providers,4854,1153,Hierarchical,False,1.4,12.4,1.13,0.0,66.6,23.753605274000826,3.88,1.93,0.97,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 96.61016949152543(+0.9661016949152542)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.203389830508475(+0.9279661016949153)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.91525423728814(+0.05084745762711861)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 6.779661016949152(+0.9322033898305085)'}",LOC,118
684,[],antiufo/roslyn-linq-rewrite,3328,20,Multi-Core,False,4.3,31.9,12.765999999999998,6.4,12.1,0.6009615384615385,2.47,1.14,0.29,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 29.213483146067414(+0.29213483146067415)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.40449438202248(+0.23595505617977522)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.10112359550562(+0.8089887640449439)', 'propagation_cost': 'propagation_cost percentile: 46.06741573033708(+0.5393258426966292)', 'core_size': 'core_size percentile: 39.8876404494382(+0.601123595505618)'}",LOC,89
676,[],net-commons/common-logging,8921,1513,Hierarchical,False,1.8,50.0,3.949,1.8,86.0,16.959982064790943,3.41,1.72,0.98,0.71,"{'useful_comment_density': 'useful_comment_density percentile: 97.76119402985074(+0.9776119402985074)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.32835820895522(+0.6567164179104478)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.77611940298507(+0.05223880597014926)', 'propagation_cost': 'propagation_cost percentile: 10.447761194029852(+0.8955223880597015)', 'core_size': 'core_size percentile: 17.53731343283582(+0.8246268656716418)'}",LOC,134
865,"['mvvm-light-toolkit', 'mvvm', 'mvvmlight', 'model-view-viewmodel', 'cross-platform', 'xamarin', 'xamarin-android', 'xamarin-ios', 'xamarin-forms', 'windows', 'windows-10', 'windows-uwp', 'windows-desktop', 'uwp', 'wpf']",lbugnion/mvvmlight,40933,17263,Hierarchical,False,0.5,50.6,1.495,2.5,34.0,42.17379620355214,3.37,1.93,0.67,0.77,"{'useful_comment_density': 'useful_comment_density percentile: 66.88311688311688(+0.6688311688311689)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 27.272727272727273(+0.7272727272727272)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.45454545454545(+0.04545454545454547)', 'propagation_cost': 'propagation_cost percentile: 3.2467532467532467(+0.9675324675324676)', 'core_size': 'core_size percentile: 3.5714285714285716(+0.9642857142857143)'}",LOC,154
674,"['bitcoin', 'csharp', 'stratum', 'pool', 'server', 'vardiff', 'pool-server', 'scrypt', 'payment', 'cryptocurrency']",bonesoul/CoiniumServ,12005,535,Hierarchical,False,1.8,25.5,6.752999999999999,0.3,31.9,4.456476468138275,3.52,1.45,0.68,1.39,"{'useful_comment_density': 'useful_comment_density percentile: 67.9245283018868(+0.679245283018868)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 4.716981132075472(+0.9528301886792453)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 55.9748427672956(+0.44025157232704404)', 'propagation_cost': 'propagation_cost percentile: 33.333333333333336(+0.6666666666666665)', 'core_size': 'core_size percentile: 21.69811320754717(+0.7830188679245284)'}",LOC,159
877,"['input', 'events', 'unity', 'keyboard', 'mouse', 'touch', 'vr', 'xr', 'devices', 'gamepad']",Unity-Technologies/InputSystem,43182,1078,Core-Periphery,True,19.7,50.6,12.689,7.1,40.2,2.496410541429299,2.6,0.67,0.74,1.19,"{'useful_comment_density': 'useful_comment_density percentile: 74.0(+0.74)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 68.66666666666667(+0.3133333333333333)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.0(+0.88)', 'propagation_cost': 'propagation_cost percentile: 57.333333333333336(+0.42666666666666664)', 'core_size': 'core_size percentile: 76.0(+0.24)'}",LOC,150
778,[],scottksmith95/LINQKit,1506,26,Core-Periphery,True,15.0,50.0,13.0,5.0,29.1,1.7264276228419653,2.48,0.96,0.67,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 66.66666666666667(+0.6666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 72.91666666666667(+0.27083333333333326)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 41.666666666666664(+0.5833333333333334)', 'propagation_cost': 'propagation_cost percentile: 29.166666666666668(+0.7083333333333333)', 'core_size': 'core_size percentile: 75.0(+0.25)'}",LOC,48
686,[],boo-lang/boo,83919,16588,Core-Periphery,True,44.1,44.1,33.062,5.2,9.0,19.766679774544503,1.04,0.16,0.17,0.71,"{'useful_comment_density': 'useful_comment_density percentile: 17.171717171717173(+0.17171717171717174)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 52.525252525252526(+0.47474747474747475)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.76767676767676(+0.23232323232323238)', 'propagation_cost': 'propagation_cost percentile: 88.88888888888889(+0.11111111111111115)', 'core_size': 'core_size percentile: 94.94949494949495(+0.05050505050505052)'}",LOC,99
795,"['wechatpay', 'unionpay', 'alipay', 'dotnetcore', 'pay', 'qpay', 'dotnet']",Varorbc/PaySharp,19621,3691,Hierarchical,False,3.9,27.2,1.964,0.9,60.3,18.811477498598443,3.39,1.54,0.95,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 94.87179487179488(+0.9487179487179488)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 20.512820512820515(+0.7948717948717949)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 89.74358974358974(+0.10256410256410263)', 'propagation_cost': 'propagation_cost percentile: 2.5641025641025643(+0.9743589743589743)', 'core_size': 'core_size percentile: 43.58974358974359(+0.5641025641025641)'}","TOPIC ['wechatpay', 'unionpay', 'alipay', 'dotnetcore', 'pay', 'qpay', 'dotnet']",39
755,"['editor', 'scintilla', 'scintillanet', 'wrapper', 'windows', 'c-sharp']",jacobslusser/ScintillaNET,7606,467,Core-Periphery,True,32.5,50.6,33.561,4.8,83.8,6.139889560872995,1.75,0.2,0.97,0.58,"{'useful_comment_density': 'useful_comment_density percentile: 97.12230215827338(+0.9712230215827339)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 74.10071942446044(+0.2589928057553956)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.34532374100719(+0.3165467625899281)', 'propagation_cost': 'propagation_cost percentile: 88.48920863309353(+0.11510791366906474)', 'core_size': 'core_size percentile: 91.36690647482014(+0.0863309352517986)'}",LOC,139
792,"['blockchain', 'scalability', 'csharp', 'dotnet-core', 'clusters', 'multi-chain']",AElfProject/AElf,30543,2451,Hierarchical,False,3.1,24.9,3.27,1.8,22.8,8.024751988999116,3.19,1.53,0.53,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 53.31491712707182(+0.5331491712707183)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 21.54696132596685(+0.7845303867403315)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 65.19337016574586(+0.3480662983425414)', 'propagation_cost': 'propagation_cost percentile: 12.154696132596685(+0.8784530386740331)', 'core_size': 'core_size percentile: 34.806629834254146(+0.6519337016574585)'}",LOC,181
687,['aspnet-product'],aspnet/WebHooks,9632,1224,Hierarchical,False,1.9,20.8,6.94,1.1,59.4,12.70764119601329,3.24,1.47,0.89,0.88,"{'useful_comment_density': 'useful_comment_density percentile: 89.20863309352518(+0.8920863309352518)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 21.58273381294964(+0.7841726618705036)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.64748201438849(+0.09352517985611514)', 'propagation_cost': 'propagation_cost percentile: 32.37410071942446(+0.6762589928057554)', 'core_size': 'core_size percentile: 20.14388489208633(+0.7985611510791366)'}",LOC,139
726,"['bittorrent', 'torrent', 'csharp', 'c-sharp']",mono/monotorrent,23399,2814,Core-Periphery,True,29.5,29.5,27.654,6.0,12.9,12.026154963887345,1.17,0.31,0.26,0.6,"{'useful_comment_density': 'useful_comment_density percentile: 26.455026455026456(+0.26455026455026454)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.75661375661376(+0.3624338624338624)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.71957671957672(+0.2328042328042328)', 'propagation_cost': 'propagation_cost percentile: 81.48148148148148(+0.1851851851851852)', 'core_size': 'core_size percentile: 87.83068783068784(+0.12169312169312164)'}",LOC,189
703,"['unity3d', 'package-manager', 'package', 'organization', 'project-management', 'project', 'dependency-manager', 'dependency', 'management', 'manager']",modesttree/Projeny,10894,341,Core-Periphery,True,6.2,22.8,14.947000000000001,3.1,30.5,3.1301633926932255,2.5,0.85,0.64,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 64.28571428571429(+0.6428571428571429)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.142857142857146(+0.42857142857142855)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 41.55844155844156(+0.5844155844155844)', 'propagation_cost': 'propagation_cost percentile: 64.93506493506493(+0.3506493506493507)', 'core_size': 'core_size percentile: 50.0(+0.5)'}",LOC,154
