,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
531,"['confluent', 'kafka-client', 'librdkafka', 'python-client', 'kafka-protocol']",confluentinc/confluent-kafka-python,4225,318,Hierarchical,False,0.0,100.0,100.0,0.0,18.8,7.5266272189349115,2.58,0.95,0.54,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 54.166666666666664(+0.5416666666666666)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 17.708333333333332(+0.8229166666666667)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.91666666666667(+0.27083333333333326)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 5.208333333333333(+0.9479166666666667)'}",LOC,96
532,"['flex', 'c', 'lexer-generator', 'lexer']",westes/flex,6233,118,Core-Periphery,True,46.5,46.5,31.26,4.7,39.1,1.8931493662762713,2.77,0.63,0.91,1.23,"{'useful_comment_density': 'useful_comment_density percentile: 90.9090909090909(+0.9090909090909091)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.515151515151516(+0.48484848484848486)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.252525252525253(+0.7474747474747474)', 'propagation_cost': 'propagation_cost percentile: 53.535353535353536(+0.46464646464646464)', 'core_size': 'core_size percentile: 83.83838383838383(+0.16161616161616166)'}",LOC,99
533,"['python', 'git']",libgit2/pygit2,6830,421,Core-Periphery,True,41.9,76.7,44.565,11.6,17.6,6.16398243045388,1.46,0.46,0.48,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 48.07692307692308(+0.4807692307692308)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.46153846153847(+0.11538461538461534)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.61538461538461(+0.40384615384615385)', 'propagation_cost': 'propagation_cost percentile: 74.03846153846153(+0.2596153846153847)', 'core_size': 'core_size percentile: 79.8076923076923(+0.20192307692307693)'}",LOC,104
535,[],adafruit/Adafruit-GFX-Library,22086,206,Hierarchical,False,3.3,11.7,2.1390000000000002,0.0,30.0,0.9327175586344291,4.63,1.94,0.73,1.96,"{'useful_comment_density': 'useful_comment_density percentile: 73.38709677419355(+0.7338709677419355)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 1.2096774193548387(+0.9879032258064516)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 3.225806451612903(+0.967741935483871)', 'propagation_cost': 'propagation_cost percentile: 1.6129032258064515(+0.9838709677419355)', 'core_size': 'core_size percentile: 4.838709677419355(+0.9516129032258064)'}",LOC,124
537,"['proxy', 'proxy-server', 'socks', 'socks5', 'socks5-proxy', 'socks4', 'socks4a', 'socks-proxy', 'socks5-server', 'socks-server', 'traffic-shaping', 'portmap', 'accounting', 'c', 'ipv6', 'network-security', 'network-management']",z3APA3A/3proxy,22405,4088,Core-Periphery,True,32.9,32.9,28.691999999999997,5.5,31.0,18.245927248382056,2.35,0.8,0.76,0.79,"{'useful_comment_density': 'useful_comment_density percentile: 75.80645161290323(+0.7580645161290324)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 39.11290322580645(+0.6088709677419355)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.25806451612904(+0.1774193548387096)', 'propagation_cost': 'propagation_cost percentile: 53.225806451612904(+0.46774193548387094)', 'core_size': 'core_size percentile: 66.93548387096774(+0.33064516129032256)'}",LOC,124
539,[],osmc/osmc,16263,1709,Core-Periphery,True,21.0,28.0,12.206,0.7,44.5,10.508516263911947,3.34,1.32,0.85,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 85.24590163934427(+0.8524590163934427)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.557377049180328(+0.9344262295081966)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.22950819672131(+0.23770491803278687)', 'propagation_cost': 'propagation_cost percentile: 17.21311475409836(+0.8278688524590164)', 'core_size': 'core_size percentile: 50.81967213114754(+0.4918032786885246)'}",LOC,122
541,[],fancycode/MemoryModule,1049,94,Hierarchical,False,0.0,20.0,20.0,0.0,11.3,8.960915157292659,2.54,1.5,0.36,0.68,"{'useful_comment_density': 'useful_comment_density percentile: 36.0(+0.36)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 84.0(+0.16)', 'propagation_cost': 'propagation_cost percentile: 28.0(+0.72)', 'core_size': 'core_size percentile: 22.0(+0.78)'}",NEAREST,25
542,"['moonlight', 'gamestream']",irtimmer/moonlight-embedded,7762,209,Multi-Core,False,4.3,27.5,5.251,0.0,20.8,2.6926049987116722,4.08,1.81,0.63,1.64,"{'useful_comment_density': 'useful_comment_density percentile: 62.61682242990654(+0.6261682242990654)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.009345794392523(+0.9299065420560748)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.97196261682243(+0.7102803738317758)', 'propagation_cost': 'propagation_cost percentile: 5.607476635514018(+0.9439252336448598)', 'core_size': 'core_size percentile: 13.08411214953271(+0.8691588785046729)'}",LOC,107
544,[],baoleiji/QilinBaoleiji,105381,36736,Core-Periphery,True,25.4,28.3,28.799,10.2,18.2,34.86017403516763,1.71,0.82,0.33,0.56,"{'useful_comment_density': 'useful_comment_density percentile: 33.333333333333336(+0.33333333333333337)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.19047619047619(+0.4880952380952381)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 92.85714285714286(+0.07142857142857138)', 'propagation_cost': 'propagation_cost percentile: 64.28571428571429(+0.3571428571428571)', 'core_size': 'core_size percentile: 53.57142857142857(+0.4642857142857143)'}",LOC,84
547,"['python', 'python3', 'wsgi-server', 'http-server', 'async']",mopemope/meinheld,5534,174,Core-Periphery,True,8.6,25.7,20.408,8.6,17.0,3.144199494036863,2.55,1.36,0.44,0.75,"{'useful_comment_density': 'useful_comment_density percentile: 44.23076923076923(+0.44230769230769235)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.8076923076923(+0.20192307692307693)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.19230769230769(+0.548076923076923)', 'propagation_cost': 'propagation_cost percentile: 30.76923076923077(+0.6923076923076923)', 'core_size': 'core_size percentile: 33.65384615384615(+0.6634615384615384)'}",LOC,104
548,[],yandex/odyssey,16242,1968,Core-Periphery,True,16.1,8.1,30.129,2.7,7.0,12.116734392316216,2.0,0.98,0.1,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 9.836065573770492(+0.09836065573770492)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.688524590163933(+0.7131147540983607)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 79.50819672131148(+0.20491803278688522)', 'propagation_cost': 'propagation_cost percentile: 59.83606557377049(+0.4016393442622951)', 'core_size': 'core_size percentile: 42.622950819672134(+0.5737704918032787)'}",LOC,122
549,[],traviscross/mtr,6672,140,Core-Periphery,True,16.4,23.6,17.653,7.3,20.2,2.0983213429256597,2.94,1.22,0.66,1.06,"{'useful_comment_density': 'useful_comment_density percentile: 65.71428571428571(+0.657142857142857)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 68.57142857142857(+0.3142857142857143)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.714285714285715(+0.7428571428571428)', 'propagation_cost': 'propagation_cost percentile: 27.61904761904762(+0.7238095238095238)', 'core_size': 'core_size percentile: 50.476190476190474(+0.49523809523809526)'}",LOC,105
550,[],armon/bloomd,12360,358,Multi-Core,False,4.9,18.0,10.327,4.1,27.0,2.896440129449838,3.7,1.71,0.65,1.34,"{'useful_comment_density': 'useful_comment_density percentile: 64.60176991150442(+0.6460176991150441)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.36283185840708(+0.5663716814159292)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.008849557522122(+0.7699115044247787)', 'propagation_cost': 'propagation_cost percentile: 12.389380530973451(+0.8761061946902654)', 'core_size': 'core_size percentile: 16.8141592920354(+0.831858407079646)'}",LOC,113
551,[],maharmstone/btrfs,63136,5846,Core-Periphery,True,25.5,21.8,28.851,17.3,12.3,9.259376583882412,1.7,0.8,0.23,0.67,"{'useful_comment_density': 'useful_comment_density percentile: 22.77227722772277(+0.2277227722772277)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 82.17821782178218(+0.17821782178217815)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.495049504950494(+0.49504950495049505)', 'propagation_cost': 'propagation_cost percentile: 62.37623762376238(+0.37623762376237624)', 'core_size': 'core_size percentile: 57.42574257425743(+0.42574257425742573)'}",LOC,101
552,"['embeddable', 'interpreter', 'language', 'lily', 'scripting-languages']",FascinatedBox/lily,14181,132,Core-Periphery,True,50.9,50.9,55.032,10.5,30.1,0.9308229320922361,2.18,0.26,0.7,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 70.08547008547009(+0.7008547008547009)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 71.7948717948718(+0.28205128205128205)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 5.982905982905983(+0.9401709401709403)', 'propagation_cost': 'propagation_cost percentile: 87.17948717948718(+0.12820512820512817)', 'core_size': 'core_size percentile: 86.32478632478633(+0.13675213675213668)'}",LOC,117
553,"['mraa', 'libmraa', 'intel-joule', 'board', 'raspberry-pi', 'communication', 'galileo', 'io', 'linux', 'i2c', 'gpio', 'spi']",intel-iot-devkit/mraa,21090,594,Core-Periphery,True,7.0,16.3,16.691,3.5,16.8,2.8165007112375533,3.37,1.51,0.38,1.48,"{'useful_comment_density': 'useful_comment_density percentile: 37.69230769230769(+0.3769230769230769)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.46153846153846(+0.7153846153846155)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.076923076923077(+0.7692307692307692)', 'propagation_cost': 'propagation_cost percentile: 30.76923076923077(+0.6923076923076923)', 'core_size': 'core_size percentile: 18.46153846153846(+0.8153846153846155)'}",LOC,130
555,"['disassembler', 'intel', 'amd', 'x86-64', 'c99']",zyantific/zydis,10701,1108,Core-Periphery,True,8.2,12.2,31.57,2.0,32.0,10.354172507242314,2.91,1.17,0.74,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 74.35897435897436(+0.7435897435897436)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 19.23076923076923(+0.8076923076923077)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.34188034188034(+0.1965811965811966)', 'propagation_cost': 'propagation_cost percentile: 54.7008547008547(+0.452991452991453)', 'core_size': 'core_size percentile: 28.205128205128204(+0.717948717948718)'}",LOC,117
557,"['pkcs11', 'minidriver', 'tokend', 'smartcard', 'security', 'c', 'opensc']",OpenSC/OpenSC,91898,11637,Core-Periphery,True,18.3,36.6,22.592,21.9,13.8,12.662952403751987,1.83,1.18,0.16,0.49,"{'useful_comment_density': 'useful_comment_density percentile: 15.555555555555555(+0.15555555555555556)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.44444444444444(+0.05555555555555557)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.666666666666664(+0.43333333333333335)', 'propagation_cost': 'propagation_cost percentile: 46.666666666666664(+0.5333333333333333)', 'core_size': 'core_size percentile: 35.55555555555556(+0.6444444444444444)'}",LOC,90
558,[],mtcp-stack/mtcp,106723,18062,Core-Periphery,True,8.1,28.3,8.616,4.7,29.6,16.92418691378616,3.35,1.6,0.58,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 58.13953488372093(+0.5813953488372092)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 17.441860465116278(+0.8255813953488372)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 65.11627906976744(+0.34883720930232553)', 'propagation_cost': 'propagation_cost percentile: 16.27906976744186(+0.8372093023255814)', 'core_size': 'core_size percentile: 23.25581395348837(+0.7674418604651163)'}",LOC,86
559,"['fluentd', 'c', 'logging', 'data-collector', 'fluent-bit', 'log', 'forwarder', 'cloudnative']",fluent/fluent-bit,428100,144699,Core-Periphery,True,7.4,27.6,6.432,6.9,31.4,33.800280308339175,3.06,1.66,0.78,0.62,"{'useful_comment_density': 'useful_comment_density percentile: 78.125(+0.78125)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.5(+0.625)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 12.5(+0.875)', 'core_size': 'core_size percentile: 21.875(+0.78125)'}",LOC,32
561,[],vstakhov/libucl,10232,538,Core-Periphery,True,32.4,32.4,41.522,8.8,21.8,5.258014073494918,2.04,0.62,0.54,0.88,"{'useful_comment_density': 'useful_comment_density percentile: 53.84615384615385(+0.5384615384615384)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.8119658119658(+0.34188034188034194)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 46.15384615384615(+0.5384615384615384)', 'propagation_cost': 'propagation_cost percentile: 70.94017094017094(+0.29059829059829057)', 'core_size': 'core_size percentile: 66.66666666666667(+0.33333333333333326)'}",LOC,117
562,[],Bumblebee-Project/Bumblebee,2008,0,Core-Periphery,True,50.0,50.0,53.818999999999996,4.2,35.8,0.0,2.16,0.19,0.88,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 87.93103448275862(+0.8793103448275862)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.86206896551724(+0.24137931034482762)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.655172413793103(+0.853448275862069)', 'propagation_cost': 'propagation_cost percentile: 82.75862068965517(+0.17241379310344826)', 'core_size': 'core_size percentile: 98.27586206896552(+0.01724137931034477)'}",LOC,58
563,"['malware', 'reverse-engineering', 'virtual-machine', 'malware-families', 'analysis-environments', 'sandbox']",a0rtega/pafish,1082,0,Core-Periphery,True,6.9,62.1,12.604000000000001,0.0,11.4,0.0,3.1,1.32,0.4,1.38,"{'useful_comment_density': 'useful_comment_density percentile: 40.0(+0.4)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.0(+0.86)', 'propagation_cost': 'propagation_cost percentile: 16.0(+0.84)', 'core_size': 'core_size percentile: 52.0(+0.48)'}",NEAREST,25
568,[],hyperic/sigar,26045,811,Core-Periphery,True,25.7,20.0,24.136,12.4,9.0,3.113841428297178,2.16,0.96,0.18,1.02,"{'useful_comment_density': 'useful_comment_density percentile: 17.829457364341085(+0.17829457364341084)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.96899224806202(+0.24031007751937977)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.48062015503876(+0.7751937984496123)', 'propagation_cost': 'propagation_cost percentile: 47.286821705426355(+0.5271317829457365)', 'core_size': 'core_size percentile: 56.58914728682171(+0.43410852713178294)'}",LOC,129
570,[],digego/extempore,44780,3180,Core-Periphery,True,16.3,27.4,14.458,12.6,44.3,7.101384546672622,3.03,1.32,0.88,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 88.28828828828829(+0.8828828828828829)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 70.27027027027027(+0.29729729729729726)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 46.846846846846844(+0.5315315315315315)', 'propagation_cost': 'propagation_cost percentile: 29.72972972972973(+0.7027027027027027)', 'core_size': 'core_size percentile: 37.83783783783784(+0.6216216216216216)'}",LOC,111
571,[],luigirizzo/netmap,29134,2405,Core-Periphery,True,17.0,24.0,19.13,10.0,32.4,8.254959840735909,2.94,1.29,0.82,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 82.17054263565892(+0.8217054263565892)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.36434108527132(+0.4263565891472868)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.689922480620154(+0.40310077519379844)', 'propagation_cost': 'propagation_cost percentile: 36.434108527131784(+0.6356589147286822)', 'core_size': 'core_size percentile: 34.883720930232556(+0.6511627906976745)'}",LOC,129
573,"['syslog-ng', 'c', 'python', 'elastic', 'kafka', 'syslog', 'logging', 'log-management']",balabit/syslog-ng,80465,1472,Core-Periphery,True,25.1,17.1,26.678,6.8,7.7,1.8293668054433605,2.63,0.98,0.03,1.62,"{'useful_comment_density': 'useful_comment_density percentile: 3.2967032967032965(+0.03296703296703297)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.26373626373626(+0.6373626373626373)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 2.197802197802198(+0.978021978021978)', 'propagation_cost': 'propagation_cost percentile: 56.043956043956044(+0.43956043956043955)', 'core_size': 'core_size percentile: 46.15384615384615(+0.5384615384615384)'}",LOC,91
574,[],ThrowTheSwitch/Unity,4424,1056,Borderline Core-Periphery,True,5.9,20.6,8.542,1.5,17.9,23.869801084990957,2.82,1.61,0.53,0.68,"{'useful_comment_density': 'useful_comment_density percentile: 52.63157894736842(+0.5263157894736842)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.8421052631579(+0.631578947368421)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.73684210526316(+0.052631578947368356)', 'propagation_cost': 'propagation_cost percentile: 12.631578947368421(+0.8736842105263157)', 'core_size': 'core_size percentile: 26.31578947368421(+0.736842105263158)'}",LOC,95
576,[],tcurdt/iProxy,17893,260,Core-Periphery,True,59.2,59.2,42.382,18.4,6.2,1.4530822109204717,1.41,0.35,0.06,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 5.511811023622047(+0.05511811023622047)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.97637795275591(+0.11023622047244089)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 11.023622047244094(+0.8897637795275591)', 'propagation_cost': 'propagation_cost percentile: 76.37795275590551(+0.23622047244094488)', 'core_size': 'core_size percentile: 88.18897637795276(+0.11811023622047244)'}",LOC,127
577,[],facebook/fb-adb,13481,3807,Core-Periphery,True,19.3,18.2,28.576999999999998,10.2,12.5,28.239744826051478,1.65,1.03,0.27,0.35,"{'useful_comment_density': 'useful_comment_density percentile: 26.89075630252101(+0.2689075630252101)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 68.90756302521008(+0.31092436974789917)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.7983193277311(+0.042016806722689065)', 'propagation_cost': 'propagation_cost percentile: 47.89915966386555(+0.5210084033613446)', 'core_size': 'core_size percentile: 49.57983193277311(+0.5042016806722689)'}",LOC,119
581,[],pili-engineering/PLCameraStreamingKit,14200,618,Borderline Core-Periphery,True,4.2,50.9,2.222,1.8,33.7,4.352112676056338,4.1,1.86,0.79,1.45,"{'useful_comment_density': 'useful_comment_density percentile: 79.3103448275862(+0.7931034482758621)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 14.655172413793103(+0.853448275862069)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 40.51724137931034(+0.5948275862068966)', 'propagation_cost': 'propagation_cost percentile: 0.8620689655172413(+0.9913793103448276)', 'core_size': 'core_size percentile: 12.931034482758621(+0.8706896551724138)'}",LOC,116
584,[],SuperHouse/esp-open-rtos,181474,102658,Core-Periphery,True,22.3,18.5,21.05,2.5,87.8,56.56898508877305,3.12,1.22,1.0,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 13.333333333333334(+0.8666666666666667)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.66666666666667(+0.033333333333333284)', 'propagation_cost': 'propagation_cost percentile: 36.666666666666664(+0.6333333333333333)', 'core_size': 'core_size percentile: 41.666666666666664(+0.5833333333333334)'}",LOC,60
586,"['markdown', 'cmark', 'swift', 'commonmark', 'parsing', 'ios', 'tvos', 'macos', 'mac', 'html', 'ast']",iwasrobbed/Down,32015,6002,Core-Periphery,True,63.2,63.2,61.773,5.3,2.1,18.74746212712791,1.04,0.15,0.0,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.46153846153846(+0.7153846153846155)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.3076923076923(+0.17692307692307693)', 'propagation_cost': 'propagation_cost percentile: 92.3076923076923(+0.07692307692307693)', 'core_size': 'core_size percentile: 93.07692307692308(+0.06923076923076919)'}",LOC,130
588,"['filesystem', 'embedded', 'microcontroller']",ARMmbed/littlefs,1908,0,Hierarchical,False,0.0,16.7,41.667,0.0,22.1,0.0,3.39,1.22,0.64,1.53,"{'useful_comment_density': 'useful_comment_density percentile: 63.63636363636363(+0.6363636363636364)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.72727272727273(+0.6727272727272728)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.545454545454545(+0.8545454545454545)', 'propagation_cost': 'propagation_cost percentile: 60.0(+0.4)', 'core_size': 'core_size percentile: 18.181818181818183(+0.8181818181818181)'}",LOC,55
591,"['embedded', 'javascript', 'js', 'esp8266', 'esp32', 'mcu']",cesanta/mjs,19665,1851,Core-Periphery,True,10.3,37.8,12.249,6.4,20.4,9.412662090007627,2.83,1.57,0.46,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 45.736434108527135(+0.45736434108527135)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.3875968992248(+0.496124031007752)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.76744186046511(+0.3023255813953489)', 'propagation_cost': 'propagation_cost percentile: 17.05426356589147(+0.8294573643410853)', 'core_size': 'core_size percentile: 26.356589147286822(+0.7364341085271318)'}",LOC,129
592,[],pangweiwei/slua,46670,2388,Core-Periphery,True,65.1,65.1,63.525,19.4,20.6,5.1167773730447825,1.49,0.13,0.59,0.77,"{'useful_comment_density': 'useful_comment_density percentile: 58.92857142857143(+0.5892857142857143)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 91.07142857142857(+0.0892857142857143)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.142857142857146(+0.6785714285714286)', 'propagation_cost': 'propagation_cost percentile: 92.85714285714286(+0.07142857142857138)', 'core_size': 'core_size percentile: 93.75(+0.0625)'}",LOC,112
594,['structured-concurrency'],sustrik/libdill,14448,1145,Core-Periphery,True,14.6,68.0,21.971999999999998,3.9,12.8,7.9249723145071975,2.39,1.2,0.29,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 28.695652173913043(+0.28695652173913044)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.869565217391305(+0.591304347826087)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.56521739130434(+0.30434782608695654)', 'propagation_cost': 'propagation_cost percentile: 40.869565217391305(+0.591304347826087)', 'core_size': 'core_size percentile: 39.130434782608695(+0.6086956521739131)'}",LOC,115
595,[],TsudaKageyu/minhook,1011,518,Hierarchical,False,0.0,53.8,20.71,0.0,25.6,51.23639960435212,2.82,1.46,0.84,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 84.0(+0.84)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 32.0(+0.68)', 'core_size': 'core_size percentile: 22.0(+0.78)'}",NEAREST,25
597,"['c', 'rspamd', 'lua', 'spam-filter', 'email']",rspamd/rspamd,253798,97265,Core-Periphery,True,30.1,30.1,24.302,13.9,10.4,38.32378505740786,1.48,1.0,0.06,0.42,"{'useful_comment_density': 'useful_comment_density percentile: 6.0(+0.06)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.0(+0.38)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.0(+0.04)', 'propagation_cost': 'propagation_cost percentile: 48.0(+0.52)', 'core_size': 'core_size percentile: 52.0(+0.48)'}",LOC,50
598,"['c', 'monitoring', 'sar', 'iostat', 'mpstat', 'tapestat', 'pidstat', 'performance-monitoring', 'system-monitoring', 'sadf', 'cpu', 'disk', 'memory', 'linux']",sysstat/sysstat,21710,1364,Core-Periphery,True,20.8,27.1,24.523000000000003,10.4,48.9,6.2828189774297565,2.84,1.12,0.9,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 90.07633587786259(+0.9007633587786259)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.3587786259542(+0.36641221374045796)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.961832061068705(+0.45038167938931295)', 'propagation_cost': 'propagation_cost percentile: 45.038167938931295(+0.549618320610687)', 'core_size': 'core_size percentile: 42.74809160305343(+0.5725190839694657)'}",LOC,131
599,"['websocket-server', 'http-protocol', 'http-parser', 'c', 'concurrency', 'framework', 'webserver', 'networking', 'websockets']",boazsegev/facil.io,17213,1746,Core-Periphery,True,36.1,13.9,40.278,6.9,41.9,10.143496194736535,2.11,0.54,0.85,0.72,"{'useful_comment_density': 'useful_comment_density percentile: 85.03937007874016(+0.8503937007874016)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.118110236220474(+0.44881889763779526)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.44094488188976(+0.2755905511811024)', 'propagation_cost': 'propagation_cost percentile: 72.44094488188976(+0.2755905511811024)', 'core_size': 'core_size percentile: 73.22834645669292(+0.26771653543307083)'}",LOC,127
600,"['repmgr', 'replication', 'postgresql', 'postgres', 'ha', 'failover']",2ndQuadrant/repmgr,18831,661,Core-Periphery,True,18.6,23.3,30.99,16.3,15.6,3.5101694015187723,2.13,1.02,0.31,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 30.708661417322833(+0.30708661417322836)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 86.61417322834646(+0.13385826771653542)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 33.85826771653543(+0.6614173228346456)', 'propagation_cost': 'propagation_cost percentile: 57.48031496062992(+0.4251968503937008)', 'core_size': 'core_size percentile: 40.94488188976378(+0.5905511811023623)'}",LOC,127
602,[],python-greenlet/greenlet,1003,72,Core-Periphery,True,12.5,25.0,6.0760000000000005,0.0,70.1,7.178464606181456,3.04,1.28,1.0,0.76,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.0(+0.24)', 'propagation_cost': 'propagation_cost percentile: 12.0(+0.88)', 'core_size': 'core_size percentile: 60.0(+0.4)'}",NEAREST,25
